"","stratum.id","COD","COD_cont_yrs_lcl","COD_cont_yrs","COD_cont_yrs_ucl","COD_cont_prop_lcl","COD_cont_prop","COD_cont_prop_ucl"
"1","Colorado.1969.Female","All other causes",0.679483780244292,1.22518305220448,1.92874703047982,0.173214897357064,0.28909559980295,0.446003328196031
"2","Colorado.1969.Female","Cancers",0.0812073941999726,0.489642595020753,0.964217904187798,0.0231799648347412,0.114234494524922,0.208730906880292
"3","Colorado.1969.Female","Cardiovascular",0.735919440259568,1.44632983713821,2.28298296331262,0.197320764911229,0.341309173536365,0.499798096342919
"4","Colorado.1969.Female","Communicable",-0.0135426155873278,0.157727853136049,0.470392281426359,-0.00363389415932273,0.037212999348081,0.117499234912694
"5","Colorado.1969.Female","Injuries",0.0793340952820366,0.44151275346466,0.992858099321948,0.0213174331053013,0.103477275895147,0.213893856858977
"6","Colorado.1969.Female","Non-communicable",0.205589944772938,0.419560930220746,0.710317383369302,0.0454290953627553,0.0995855652621325,0.173382773503108
"7","Colorado.1969.Male","All other causes",0.746903448043401,1.48413893177523,2.4558097966716,0.193384727139991,0.344712194201157,0.495821615306508
"8","Colorado.1969.Male","Cancers",0.451336296707866,0.849324688905659,1.27231469278044,0.10668731975683,0.194518418114859,0.289372811537659
"9","Colorado.1969.Male","Cardiovascular",-0.101064754227523,0.483555601921982,1.07474794562283,-0.0260074259110974,0.112421340185609,0.238332207285554
"10","Colorado.1969.Male","Communicable",0.217594385925525,0.613660869783341,1.25859325315053,0.0521367040198345,0.141643115441999,0.261977486520021
"11","Colorado.1969.Male","Injuries",0.00318452670516849,0.463562546727112,1.0135389187546,0.000969436203623043,0.107043225680832,0.204194455910691
"12","Colorado.1969.Male","Non-communicable",0.0976421531120507,0.370319095288394,0.740582623948499,0.0223496373854974,0.0837792947099014,0.179423877941669
"13","Colorado.1970.Female","All other causes",0.660447383999035,1.17794213509877,1.79034515909879,0.168991408494752,0.278576751392727,0.415529603952747
"14","Colorado.1970.Female","Cancers",0.0969990125818312,0.491922866866708,0.942000067294807,0.0270319887778194,0.11689240266066,0.20729937015591
"15","Colorado.1970.Female","Cardiovascular",0.84048452991385,1.49796743341765,2.20047813252616,0.218674183932479,0.349844619516854,0.494023441542485
"16","Colorado.1970.Female","Communicable",0.00255368777141836,0.167138503949607,0.458060932804509,0.000573917462464519,0.0406684411801472,0.115408250440885
"17","Colorado.1970.Female","Injuries",0.0717722882768845,0.431321323593449,0.937707332677873,0.0196973036214749,0.102654637615894,0.20426909389921
"18","Colorado.1970.Female","Non-communicable",0.199812412297666,0.412760430863204,0.68690170030909,0.0447544644553933,0.0985732991192824,0.167480157185997
"19","Colorado.1970.Male","All other causes",0.645417407110223,1.25597440889769,1.99398538647406,0.187508005797523,0.310889145783485,0.445379109260945
