"","stratum.id","COD","COD_cont_yrs_lcl","COD_cont_yrs","COD_cont_yrs_ucl","COD_cont_prop_lcl","COD_cont_prop","COD_cont_prop_ucl"
"1","Alabama.1969.Female","All other causes",2.44050749993823,2.69231515912996,2.99511888997327,0.317313574990526,0.345325588289601,0.375398097266432
"2","Alabama.1969.Female","Cancers",0.316057017994367,0.422599386933423,0.535150900466372,0.0402276101082244,0.0542192897193409,0.0681708491563912
"3","Alabama.1969.Female","Cardiovascular",2.66415355982963,2.9485368938329,3.22691219487215,0.350151183260473,0.377866756414255,0.404556667446788
"4","Alabama.1969.Female","Communicable",0.568083705315359,0.686742150817839,0.830769396021945,0.0728563585320413,0.0882707360435973,0.104638262387928
"5","Alabama.1969.Female","Injuries",0.351105004274406,0.475559924805289,0.609989944628041,0.0454198967679786,0.0610124346818319,0.0773052755459274
"6","Alabama.1969.Female","Non-communicable",0.492277346342088,0.5695839550637,0.656314976778271,0.0630845046395615,0.0729632134253907,0.0847404654195686
"7","Alabama.1969.Male","All other causes",2.17291971700189,2.44262816621698,2.73014326202559,0.309443162639187,0.341043505407716,0.37400601880428
"8","Alabama.1969.Male","Cancers",0.0914849708433701,0.192476741634533,0.28400352677403,0.013185354507556,0.0269674069489589,0.0396774792053439
"9","Alabama.1969.Male","Cardiovascular",0.73319071221099,0.936882413670717,1.14482154847263,0.104543544502003,0.131058768316499,0.156818603938044
"10","Alabama.1969.Male","Communicable",0.962116633763033,1.10836931186023,1.26538138323613,0.13532802377252,0.155463038566063,0.176594619650572
"11","Alabama.1969.Male","Injuries",2.01962797915537,2.27468235130528,2.55930828933427,0.289368145579191,0.318721745287364,0.353442855583923
"12","Alabama.1969.Male","Non-communicable",0.129631193519483,0.186799817655077,0.252605424317494,0.0181023278053103,0.0262640325237744,0.0357429483620606
"13","Alabama.1970.Female","All other causes",2.43401757333243,2.68410861465922,2.93717379885531,0.324638018213875,0.349841428430878,0.376342806558922
"14","Alabama.1970.Female","Cancers",0.324259525964856,0.413975890750934,0.515990958527806,0.0422905175589479,0.0540926630478992,0.0663487152283841
"15","Alabama.1970.Female","Cardiovascular",2.54420511767844,2.77754329149789,2.99108770634813,0.336832218972907,0.362476112658741,0.385737787801867
"16","Alabama.1970.Female","Communicable",0.622058787543977,0.726341104822755,0.856727347595859,0.081764626664085,0.0949019338711458,0.110638915922518
"17","Alabama.1970.Female","Injuries",0.353267827529815,0.466429965597613,0.583397584684839,0.0465823438326345,0.0608334366055861,0.0746809076577052
"18","Alabama.1970.Female","Non-communicable",0.528007865849566,0.598701276901026,0.676884932828923,0.0692199924870975,0.0781381791263987,0.0886146600261294
"19","Alabama.1970.Male","All other causes",2.07475837921872,2.30108201363212,2.55579122518594,0.308229005672166,0.336829903905848,0.367582678836763
"20","Alabama.1970.Male","Cancers",0.107367920778027,0.192099067274627,0.285363307610595,0.0158632727880067,0.028210514131769,0.0414369696104189
"21","Alabama.1970.Male","Cardiovascular",0.675421199419009,0.852040588070065,1.0265001304506,0.0998709555290417,0.124706101100957,0.14683896081361
"22","Alabama.1970.Male","Communicable",0.854316096482168,0.974822761548091,1.11093358091406,0.126120643428874,0.142322365272037,0.161235302402895
"23","Alabama.1970.Male","Injuries",2.0860646671238,2.32050955151875,2.56278476750538,0.309263343319913,0.340305296814815,0.369040080133037
"24","Alabama.1970.Male","Non-communicable",0.127054884094592,0.185597588120295,0.246172904110411,0.0185024696476575,0.0270671251527363,0.0360100814710246
"25","Alabama.1971.Female","All other causes",2.36586699570771,2.57103208317322,2.80677023513265,0.331411981570676,0.354555736191906,0.379983450962066
"26","Alabama.1971.Female","Cancers",0.306442645927631,0.402227314397782,0.493779661436437,0.0423892833182025,0.0554212651613436,0.0675391869855829
"27","Alabama.1971.Female","Cardiovascular",2.31356229208404,2.5337690255879,2.76391045317558,0.32453778602731,0.349705975988852,0.374290728062817
"28","Alabama.1971.Female","Communicable",0.564412495782851,0.669234328926786,0.791861891008381,0.0788572915859885,0.0922348985815166,0.107775973083222
"29","Alabama.1971.Female","Injuries",0.345024000929129,0.450280474905904,0.558406036943327,0.0470404903835348,0.0621190232907221,0.0766082147931482
"30","Alabama.1971.Female","Non-communicable",0.547579365849197,0.613969654497277,0.682285540739149,0.0753395827929567,0.08500720919411,0.0948745887350013
"31","Alabama.1971.Male","All other causes",2.12813900685665,2.35361227262169,2.59442504364319,0.322803423392471,0.350824314588073,0.378021367744541
"32","Alabama.1971.Male","Cancers",0.121716847449817,0.208385278135165,0.287470500867029,0.018087157429023,0.0313283423040091,0.0425103099807063
"33","Alabama.1971.Male","Cardiovascular",0.606770746258451,0.774340996639255,0.943447301892538,0.092072182129413,0.115620102989865,0.137835567871119
"34","Alabama.1971.Male","Communicable",0.722377461862868,0.834183962992637,0.954776530091579,0.107522881936246,0.124435041823668,0.141572042818367
"35","Alabama.1971.Male","Injuries",2.12637565845803,2.35492055612896,2.59059258472646,0.321973482699527,0.350264892084742,0.382017072400118
"36","Alabama.1971.Male","Non-communicable",0.130470391063807,0.185495116620856,0.241413694013428,0.0194304185708044,0.0276086617187521,0.0360487712282272
"37","Alabama.1972.Female","All other causes",2.41198920735113,2.63260967932247,2.87336857028253,0.348686831332664,0.373570837557824,0.39892693960163
"38","Alabama.1972.Female","Cancers",0.291374242409733,0.378330299533812,0.474351530456828,0.041121402539862,0.0538362581994434,0.067056501326388
"39","Alabama.1972.Female","Cardiovascular",2.12784621621564,2.35758731482584,2.56840063117895,0.307860465249195,0.334086084671895,0.358749515924939
"40","Alabama.1972.Female","Communicable",0.531998835874171,0.626317317304965,0.737163100905117,0.0757181663449429,0.0891855909958739,0.103831804564694
"41","Alabama.1972.Female","Injuries",0.324896312055174,0.424132962030039,0.514875640510363,0.0466385599253479,0.0599617216812877,0.0722025127995974
"42","Alabama.1972.Female","Non-communicable",0.560986018824611,0.630581742899592,0.697637072065806,0.0794380920437492,0.0894408652098975,0.0994128969714723
"43","Alabama.1972.Male","All other causes",2.19334715739891,2.40041885716613,2.62902310039489,0.33532004078868,0.363925702496759,0.392171539601314
"44","Alabama.1972.Male","Cancers",0.144238080369349,0.228872318840444,0.305998663176173,0.0220357182966993,0.0346741703848956,0.0461895723915771
"45","Alabama.1972.Male","Cardiovascular",0.639390908424315,0.796319319774867,0.959095865944761,0.0988360367554875,0.120402387776623,0.143539803334384
"46","Alabama.1972.Male","Communicable",0.636128139734826,0.745644579622723,0.860358789635392,0.0970609950298671,0.112983620828449,0.130343030558742
"47","Alabama.1972.Male","Injuries",2.02525682186003,2.24166518944115,2.45997330270568,0.312787809577633,0.338929453940103,0.36964889209017
"48","Alabama.1972.Male","Non-communicable",0.135636188367532,0.187118633718952,0.239898796600333,0.020514286487616,0.0283091420150518,0.0364116125626472
"49","Alabama.1973.Female","All other causes",2.42093517588422,2.63411607650145,2.87179688444081,0.360233525746093,0.38678642885479,0.41337471754976
"50","Alabama.1973.Female","Cancers",0.274458664453923,0.361964329970194,0.445197883226433,0.0406843379121674,0.0531312318282896,0.0648166736071361
"51","Alabama.1973.Female","Cardiovascular",2.02896839731238,2.25523776676072,2.48227966777628,0.302891687308935,0.330658234959265,0.356653432111934
"52","Alabama.1973.Female","Communicable",0.452588009263642,0.536103862753929,0.634773481888542,0.0660277991568868,0.0787008485493412,0.092234388540974
"53","Alabama.1973.Female","Injuries",0.313266144336099,0.403667885818242,0.501868414608266,0.0461659221545401,0.059103973756088,0.0730108977086029
"54","Alabama.1973.Female","Non-communicable",0.558075542816747,0.626308035173476,0.699994313332933,0.081645937141153,0.0919486168436368,0.102648196877169
"55","Alabama.1973.Male","All other causes",2.03316536221375,2.24373542828926,2.46756355039218,0.318662277799266,0.346876157132599,0.377567662579012
"56","Alabama.1973.Male","Cancers",0.179687181484904,0.266638042793656,0.355280805938205,0.0282844867707575,0.0410424310784291,0.0543733795064259
"57","Alabama.1973.Male","Cardiovascular",0.673240008455211,0.846672330720064,1.02002748981954,0.105719213427582,0.131290815983432,0.154350190965841
"58","Alabama.1973.Male","Communicable",0.615940728707028,0.716815800413306,0.834923188255815,0.0960741669297247,0.111241669648326,0.128655575933736
"59","Alabama.1973.Male","Injuries",1.9747545928121,2.18416243524993,2.40039065067234,0.311671700920319,0.338913802440511,0.367037754480024
"60","Alabama.1973.Male","Non-communicable",0.139104950578533,0.190293076304124,0.243108686937927,0.0215430823268355,0.029435885178493,0.0377758376578794
"61","Alabama.1974.Female","All other causes",2.32224829024416,2.52898709820337,2.75137477685874,0.368050275183526,0.394167261082058,0.421145508341757
"62","Alabama.1974.Female","Cancers",0.285220619125458,0.375473448504766,0.46847616027902,0.0444651027176006,0.0583017615372358,0.0730947216507844
"63","Alabama.1974.Female","Cardiovascular",1.78977280968053,2.02168190515359,2.25655195157308,0.287954330557749,0.314719099875049,0.341616085109188
"64","Alabama.1974.Female","Communicable",0.381423761869787,0.472100627031651,0.558422618050844,0.059668258578122,0.0732343552463327,0.0867861877034451
"65","Alabama.1974.Female","Injuries",0.324329122458759,0.411161765548607,0.509750624547336,0.0502004210233698,0.0641826059212503,0.0793203800910017
"66","Alabama.1974.Female","Non-communicable",0.547707190278338,0.616309628059622,0.686703531621053,0.0850315508739928,0.0958426337540708,0.107221571220933
"67","Alabama.1974.Male","All other causes",2.13266489979041,2.33566728129396,2.55798809223901,0.33928865719704,0.36842348415921,0.396757198922184
"68","Alabama.1974.Male","Cancers",0.191158712342944,0.284379378499921,0.373195121287508,0.030517028556378,0.0449172051472568,0.0583007170280363
"69","Alabama.1974.Male","Cardiovascular",0.61958300428086,0.78272383739051,0.947681881988962,0.0996215702489669,0.123894464032019,0.145263390851277
"70","Alabama.1974.Male","Communicable",0.52977514199281,0.634604563501032,0.73784355777322,0.0842506708948871,0.100235419841736,0.116064412421486
"71","Alabama.1974.Male","Injuries",1.87785631376564,2.10150557185772,2.32091708910314,0.303982369374824,0.331143496034281,0.360290794283452
"72","Alabama.1974.Male","Non-communicable",0.148092255278417,0.199246484781435,0.254557247472301,0.0238923521653042,0.0314960712954363,0.0400380845352582
"73","Alabama.1975.Female","All other causes",2.39344452761344,2.59793207851664,2.82540490025607,0.390779819322522,0.417360826274536,0.446021795645377
"74","Alabama.1975.Female","Cancers",0.302675725169597,0.398518049337496,0.490618694458176,0.0484782742957387,0.0640649363399145,0.0787540963830205
"75","Alabama.1975.Female","Cardiovascular",1.56568724947991,1.78971542223002,2.00287877775617,0.259988299887756,0.287662665092082,0.313000046725919
"76","Alabama.1975.Female","Communicable",0.323970655844885,0.404127499218779,0.481955536075068,0.0521132884162763,0.064803971396649,0.0774665469145875
"77","Alabama.1975.Female","Injuries",0.323335901959494,0.41184933342602,0.508974846964785,0.052332382641412,0.0664459533391371,0.080747102104848
"78","Alabama.1975.Female","Non-communicable",0.550388606904321,0.619173045882114,0.700264734076523,0.0874290947400003,0.099551823859286,0.11192635281159
"79","Alabama.1975.Male","All other causes",2.27669865558313,2.49480613477026,2.72372052519863,0.355848387245614,0.385190779665971,0.4138354655036
"80","Alabama.1975.Male","Cancers",0.228162546953517,0.318649702544409,0.406258582442635,0.0351932403177908,0.0489720273339811,0.062940267008611
"81","Alabama.1975.Male","Cardiovascular",0.629070807242992,0.794132874373953,0.952297471399431,0.0998303088089145,0.122360369355144,0.144520839355224
"82","Alabama.1975.Male","Communicable",0.509394755183034,0.602241402240112,0.700357495341502,0.0787152682623598,0.0928659519241966,0.107513978646965
"83","Alabama.1975.Male","Injuries",1.87569796617936,2.07517167854368,2.28007811198899,0.294991619931651,0.319557343909026,0.346192416273259
"84","Alabama.1975.Male","Non-communicable",0.149889303489425,0.202850302633231,0.257556521056602,0.0231584282704639,0.0312472352223313,0.0393260360254215
"85","Alabama.1976.Female","All other causes",2.35438772140958,2.56050042523419,2.76717964129378,0.387273770901147,0.414490618034729,0.441800784312734
