"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year"
"1",49,1,0,"All other causes",35.2471324997923,64.4191838530638,93.8952726417897,64.2898901239232,"East North Central","Midwest","WI","Male","Wisconsin",1969
"2",49,1,0,"Cancers",75.2762995429953,111.558187985747,149.660543602386,111.929230530301,"East North Central","Midwest","WI","Male","Wisconsin",1969
"3",49,1,0,"Cardiovascular",-259.072359114733,-197.265856521385,-129.129042751528,-196.933084583097,"East North Central","Midwest","WI","Male","Wisconsin",1969
"4",49,1,0,"Communicable",35.2965495726319,69.8972043729699,129.226298183433,73.5023735767361,"East North Central","Midwest","WI","Male","Wisconsin",1969
"5",49,1,0,"Injuries",21.9367483445884,42.6539850472581,70.0180924123557,43.415339987212,"East North Central","Midwest","WI","Male","Wisconsin",1969
"6",49,1,0,"Non-communicable",0.15010167474492,23.6524799995763,48.7834470460739,24.0498037250621,"East North Central","Midwest","WI","Male","Wisconsin",1969
"7",49,1,1,"All other causes",26.1354431524753,43.3101817020325,63.8463366731149,43.6291056700202,"East North Central","Midwest","WI","Female","Wisconsin",1969
"8",49,1,1,"Cancers",0.149656376286018,25.9202003832199,49.2032655159222,25.6948836452084,"East North Central","Midwest","WI","Female","Wisconsin",1969
"9",49,1,1,"Cardiovascular",-51.0462703315382,2.93673623187578,63.6416777969495,3.87974174528377,"East North Central","Midwest","WI","Female","Wisconsin",1969
"10",49,1,1,"Communicable",2.94615640638328,11.4703738399563,24.2238494727811,12.0486625300672,"East North Central","Midwest","WI","Female","Wisconsin",1969
"11",49,1,1,"Injuries",-2.89160451338202,4.66949083641218,14.8986146061873,4.85738672846576,"East North Central","Midwest","WI","Female","Wisconsin",1969
"12",49,1,1,"Non-communicable",26.2559967144341,41.9264446136905,63.6232264148317,43.1973699813668,"East North Central","Midwest","WI","Female","Wisconsin",1969
"13",49,2,0,"All other causes",37.9100958377233,66.1094895509779,94.2206858514239,66.0297034236507,"East North Central","Midwest","WI","Male","Wisconsin",1970
"14",49,2,0,"Cancers",75.4381332042592,110.208568175892,146.541289446423,110.226742331939,"East North Central","Midwest","WI","Male","Wisconsin",1970
"15",49,2,0,"Cardiovascular",-247.343374065636,-188.397227657776,-129.410497532535,-188.307064384442,"East North Central","Midwest","WI","Male","Wisconsin",1970
"16",49,2,0,"Communicable",40.0035642367332,71.6354229260289,122.036765925583,73.3812419099655,"East North Central","Midwest","WI","Male","Wisconsin",1970
"17",49,2,0,"Injuries",23.5184714139147,41.9131474544486,67.1597010040287,42.8159721060496,"East North Central","Midwest","WI","Male","Wisconsin",1970
"18",49,2,0,"Non-communicable",1.03812905386155,24.3247271013601,47.5346578370822,24.1418694108973,"East North Central","Midwest","WI","Male","Wisconsin",1970
"19",49,2,1,"All other causes",28.0499670870719,43.5758772036812,63.3966415600193,44.316625305784,"East North Central","Midwest","WI","Female","Wisconsin",1970
"20",49,2,1,"Cancers",2.04653913019351,26.1962058004842,48.6000506483216,25.9124394733269,"East North Central","Midwest","WI","Female","Wisconsin",1970
"21",49,2,1,"Cardiovascular",-31.2008637748994,19.1170289607355,76.6632995388522,20.2197508744414,"East North Central","Midwest","WI","Female","Wisconsin",1970
"22",49,2,1,"Communicable",4.54387201343293,11.7606982502495,23.0681292448146,12.3263306400154,"East North Central","Midwest","WI","Female","Wisconsin",1970
"23",49,2,1,"Injuries",-2.42727134253164,5.12186863660934,14.3716309419564,5.22734164285466,"East North Central","Midwest","WI","Female","Wisconsin",1970
"24",49,2,1,"Non-communicable",25.9887195348474,42.2894995131719,62.015919497497,43.0416523350623,"East North Central","Midwest","WI","Female","Wisconsin",1970
"25",49,3,0,"All other causes",40.8558565089235,67.7792169453431,95.338600575017,67.0663680112571,"East North Central","Midwest","WI","Male","Wisconsin",1971
"26",49,3,0,"Cancers",75.0205788039432,109.542864249921,143.326864113677,109.185465914975,"East North Central","Midwest","WI","Male","Wisconsin",1971
"27",49,3,0,"Cardiovascular",-216.323493634501,-162.952111133454,-105.195224784338,-163.117041402307,"East North Central","Midwest","WI","Male","Wisconsin",1971
"28",49,3,0,"Communicable",37.7324612122952,65.7023495672786,111.133422013385,68.3137783973983,"East North Central","Midwest","WI","Male","Wisconsin",1971
"29",49,3,0,"Injuries",25.3123952410318,42.4740175357638,67.0221348680659,43.3252322172186,"East North Central","Midwest","WI","Male","Wisconsin",1971
"30",49,3,0,"Non-communicable",-0.403348728068858,22.3287360045731,44.0946086221863,22.117976514581,"East North Central","Midwest","WI","Male","Wisconsin",1971
"31",49,3,1,"All other causes",28.8819732460471,44.6178957442949,62.9165963137026,44.9955479155912,"East North Central","Midwest","WI","Female","Wisconsin",1971
"32",49,3,1,"Cancers",5.42715750286646,28.6913942136735,49.4789570628117,28.3861612802188,"East North Central","Midwest","WI","Female","Wisconsin",1971
"33",49,3,1,"Cardiovascular",-28.6559499347521,17.583353527049,66.6651374112475,17.8035844907156,"East North Central","Midwest","WI","Female","Wisconsin",1971
"34",49,3,1,"Communicable",5.18095974681465,12.3746489964949,24.0118904210181,12.9010072887567,"East North Central","Midwest","WI","Female","Wisconsin",1971
"35",49,3,1,"Injuries",-0.82126913626042,6.30367239841078,15.2197971111916,6.40983838564757,"East North Central","Midwest","WI","Female","Wisconsin",1971
"36",49,3,1,"Non-communicable",27.5072696929345,42.1913444883233,61.0274187145419,42.8723285151398,"East North Central","Midwest","WI","Female","Wisconsin",1971
"37",49,4,0,"All other causes",40.1513443304675,67.7761496208992,95.1506077702592,67.3645818330502,"East North Central","Midwest","WI","Male","Wisconsin",1972
"38",49,4,0,"Cancers",77.4227926414041,108.697146695323,143.088574819991,108.304766146701,"East North Central","Midwest","WI","Male","Wisconsin",1972
"39",49,4,0,"Cardiovascular",-242.133058685527,-188.69670071161,-131.440576087029,-187.657643991921,"East North Central","Midwest","WI","Male","Wisconsin",1972
"40",49,4,0,"Communicable",27.5464654411674,55.7327732653766,94.2752272702016,57.3395779389565,"East North Central","Midwest","WI","Male","Wisconsin",1972
"41",49,4,0,"Injuries",26.511268352731,42.6180137732298,64.0777623129991,43.3996464916472,"East North Central","Midwest","WI","Male","Wisconsin",1972
"42",49,4,0,"Non-communicable",-1.03404472139983,20.5198067193163,42.044514240186,20.3156604303757,"East North Central","Midwest","WI","Male","Wisconsin",1972
"43",49,4,1,"All other causes",30.2984161423096,44.627372809538,61.7803881341997,45.1125239485447,"East North Central","Midwest","WI","Female","Wisconsin",1972
"44",49,4,1,"Cancers",6.74815220131794,29.9315229161215,49.6619063550602,29.4156000751959,"East North Central","Midwest","WI","Female","Wisconsin",1972
"45",49,4,1,"Cardiovascular",-32.1142585249997,9.05147465080086,57.4811592373932,10.44410152303,"East North Central","Midwest","WI","Female","Wisconsin",1972
"46",49,4,1,"Communicable",4.86211050973653,11.9224112226726,22.8017099271648,12.2588418949087,"East North Central","Midwest","WI","Female","Wisconsin",1972
"47",49,4,1,"Injuries",-0.493868197189189,6.3598200632149,14.8201950920871,6.54523427108069,"East North Central","Midwest","WI","Female","Wisconsin",1972
"48",49,4,1,"Non-communicable",27.6791794206762,42.3378083626121,59.4601233209483,42.9266922596561,"East North Central","Midwest","WI","Female","Wisconsin",1972
"49",49,5,0,"All other causes",42.8054252520907,68.1822044528674,92.0719992226049,68.0316528490545,"East North Central","Midwest","WI","Male","Wisconsin",1973
"50",49,5,0,"Cancers",82.4597590722151,110.962798162367,145.348498471693,111.892429539984,"East North Central","Midwest","WI","Male","Wisconsin",1973
"51",49,5,0,"Cardiovascular",-210.524404975542,-161.228101252755,-111.215509637576,-161.574769268133,"East North Central","Midwest","WI","Male","Wisconsin",1973
"52",49,5,0,"Communicable",23.7757585600072,50.2989529164663,87.386088125495,51.7317625100486,"East North Central","Midwest","WI","Male","Wisconsin",1973
"53",49,5,0,"Injuries",26.5185000659789,42.665827927728,62.2002191423398,42.8974524392911,"East North Central","Midwest","WI","Male","Wisconsin",1973
"54",49,5,0,"Non-communicable",-1.29872691388296,20.4557836044538,40.1314033509422,20.1885306466347,"East North Central","Midwest","WI","Male","Wisconsin",1973
"55",49,5,1,"All other causes",28.8443929644356,43.9803995900037,60.402508492387,44.2327037097718,"East North Central","Midwest","WI","Female","Wisconsin",1973
"56",49,5,1,"Cancers",7.10096250176198,29.5244720608138,48.061776513913,29.2850826959274,"East North Central","Midwest","WI","Female","Wisconsin",1973
"57",49,5,1,"Cardiovascular",-24.1790844787827,16.1874762864187,59.0135027712252,16.3124076307677,"East North Central","Midwest","WI","Female","Wisconsin",1973
"58",49,5,1,"Communicable",4.93891209362509,12.3313115892466,22.8642707173726,12.7223824041059,"East North Central","Midwest","WI","Female","Wisconsin",1973
"59",49,5,1,"Injuries",0.325969658439044,7.26382589105198,14.5807340817393,7.25769953220522,"East North Central","Midwest","WI","Female","Wisconsin",1973
"60",49,5,1,"Non-communicable",28.363540319794,43.187559577719,60.2756887338859,43.6180794075889,"East North Central","Midwest","WI","Female","Wisconsin",1973
"61",49,6,0,"All other causes",44.2222399413549,68.874014795228,92.6354217828258,68.6692864344872,"East North Central","Midwest","WI","Male","Wisconsin",1974
"62",49,6,0,"Cancers",83.6678906785595,112.959979838678,144.474684770182,113.115140881705,"East North Central","Midwest","WI","Male","Wisconsin",1974
"63",49,6,0,"Cardiovascular",-193.427721463114,-146.716291341477,-95.9872850052434,-147.00070869663,"East North Central","Midwest","WI","Male","Wisconsin",1974
"64",49,6,0,"Communicable",22.0187321606621,45.8966133276764,78.0284677564882,47.328969106437,"East North Central","Midwest","WI","Male","Wisconsin",1974
"65",49,6,0,"Injuries",28.7548384469277,44.4155972754112,63.766867363325,44.8478434904875,"East North Central","Midwest","WI","Male","Wisconsin",1974
"66",49,6,0,"Non-communicable",0.621418124894048,21.5844573631731,41.2743385253948,21.4806783390869,"East North Central","Midwest","WI","Male","Wisconsin",1974
"67",49,6,1,"All other causes",29.1702521987454,44.039802084908,59.0440292023022,44.1593490815439,"East North Central","Midwest","WI","Female","Wisconsin",1974
"68",49,6,1,"Cancers",8.50242009452671,30.1249916511669,47.5883872067487,29.9770961057233,"East North Central","Midwest","WI","Female","Wisconsin",1974
