"","state.n","year.n","race.n","sex.n","COD","race","sex","state","year","Census_Division","Census_Region","stabbrs","rate.per.100k_lcl","rate.per.100k_med","rate.per.100k_ucl","rate.per.100k_mean"
"1",46,1,0,0,"All other causes","White","Male","Virginia",1969,"South Atlantic","South","VA",142.286244247034,147.795608721443,153.156451840467,147.699099274872
"2",46,1,0,0,"Cancers","White","Male","Virginia",1969,"South Atlantic","South","VA",226.047320931583,233.00577205288,239.804726811064,232.964762078013
"3",46,1,0,0,"Cardiovascular","White","Male","Virginia",1969,"South Atlantic","South","VA",907.274818308793,927.221202039771,946.549735046479,927.086432927899
"4",46,1,0,0,"Communicable","White","Male","Virginia",1969,"South Atlantic","South","VA",73.484771922996,79.318855146856,85.9657213777814,79.3591466660825
"5",46,1,0,0,"Injuries","White","Male","Virginia",1969,"South Atlantic","South","VA",119.214748881838,123.480599344611,127.723132489,123.525703706758
"6",46,1,0,0,"Non-communicable","White","Male","Virginia",1969,"South Atlantic","South","VA",92.7612956050792,96.6749326202869,100.974946192542,96.7589342340057
"7",46,1,0,1,"All other causes","White","Female","Virginia",1969,"South Atlantic","South","VA",96.8172421571868,100.806354409728,104.651143319233,100.802429084627
"8",46,1,0,1,"Cancers","White","Female","Virginia",1969,"South Atlantic","South","VA",145.662823724894,149.688611370399,153.959691331442,149.733419007425
"9",46,1,0,1,"Cardiovascular","White","Female","Virginia",1969,"South Atlantic","South","VA",552.504421986072,565.108357637851,576.853006566804,565.150516185195
"10",46,1,0,1,"Communicable","White","Female","Virginia",1969,"South Atlantic","South","VA",40.9245715004709,43.7718680540567,46.764621690036,43.7738511920857
"11",46,1,0,1,"Injuries","White","Female","Virginia",1969,"South Atlantic","South","VA",47.9509547215919,50.4019375258411,52.789698390044,50.4245939711187
"12",46,1,0,1,"Non-communicable","White","Female","Virginia",1969,"South Atlantic","South","VA",42.215561854125,44.5245981775689,47.0787778050474,44.5623151713853
"13",46,1,1,0,"All other causes","Black","Male","Virginia",1969,"South Atlantic","South","VA",238.671358317443,251.044205749888,263.703913623666,250.927794244221
"14",46,1,1,0,"Cancers","Black","Male","Virginia",1969,"South Atlantic","South","VA",302.532245906586,316.977124910341,331.632146944793,317.323253621999
"15",46,1,1,0,"Cardiovascular","Black","Male","Virginia",1969,"South Atlantic","South","VA",969.963486291048,1006.8754940075,1042.15632791143,1005.907608279
"16",46,1,1,0,"Communicable","Black","Male","Virginia",1969,"South Atlantic","South","VA",116.908171058117,127.94577508226,140.069751322112,128.115290466248
"17",46,1,1,0,"Injuries","Black","Male","Virginia",1969,"South Atlantic","South","VA",202.186948164443,212.998594406067,224.471862032438,213.198919306387
"18",46,1,1,0,"Non-communicable","Black","Male","Virginia",1969,"South Atlantic","South","VA",100.908429407086,108.039518965204,116.088181132864,108.154275290103
"19",46,1,1,1,"All other causes","Black","Female","Virginia",1969,"South Atlantic","South","VA",158.724029059463,167.39707635027,177.237152427682,167.543767994148
"20",46,1,1,1,"Cancers","Black","Female","Virginia",1969,"South Atlantic","South","VA",171.191783932712,178.75014974922,187.575832507553,178.916662834243
"21",46,1,1,1,"Cardiovascular","Black","Female","Virginia",1969,"South Atlantic","South","VA",717.024636830266,746.207554474454,775.225959539384,746.482753716062
"22",46,1,1,1,"Communicable","Black","Female","Virginia",1969,"South Atlantic","South","VA",56.0108417321051,61.5706551471246,67.5669801328743,61.6033845865289
"23",46,1,1,1,"Injuries","Black","Female","Virginia",1969,"South Atlantic","South","VA",56.2491750827791,61.0411987061694,66.5082049964166,61.0972467885605
"24",46,1,1,1,"Non-communicable","Black","Female","Virginia",1969,"South Atlantic","South","VA",77.9163701397452,84.3927585969248,90.766964748985,84.3001448291323
"25",46,2,0,0,"All other causes","White","Male","Virginia",1970,"South Atlantic","South","VA",141.876310457462,146.66007008329,151.596204570353,146.717004247624
"26",46,2,0,0,"Cancers","White","Male","Virginia",1970,"South Atlantic","South","VA",230.40477555449,236.659525868559,243.073227386016,236.711817761601
