"","state.n","year.n","race.n","sex.n","COD","race","sex","state","year","Census_Division","Census_Region","stabbrs","rate.per.100k_lcl","rate.per.100k_med","rate.per.100k_ucl","rate.per.100k_mean"
"1",33,1,0,0,"All other causes","White","Male","North Carolina",1969,"South Atlantic","South","NC",152.991007491176,158.209170212057,164.011290225425,158.207426507943
"2",33,1,0,0,"Cancers","White","Male","North Carolina",1969,"South Atlantic","South","NC",213.082595529746,219.253660779714,225.767536516222,219.316603082382
"3",33,1,0,0,"Cardiovascular","White","Male","North Carolina",1969,"South Atlantic","South","NC",944.399281285717,962.726612701436,982.508968571486,962.817605434225
"4",33,1,0,0,"Communicable","White","Male","North Carolina",1969,"South Atlantic","South","NC",72.0670794528131,77.3366730512124,83.1060553817867,77.4360433734645
"5",33,1,0,0,"Injuries","White","Male","North Carolina",1969,"South Atlantic","South","NC",133.064971900039,137.295854853845,141.899562299789,137.367437985013
"6",33,1,0,0,"Non-communicable","White","Male","North Carolina",1969,"South Atlantic","South","NC",91.9759037437934,95.839688242663,99.7203166466327,95.8625584509132
"7",33,1,0,1,"All other causes","White","Female","North Carolina",1969,"South Atlantic","South","NC",100.258857359909,103.82397763909,107.744598561183,103.86890894381
"8",33,1,0,1,"Cancers","White","Female","North Carolina",1969,"South Atlantic","South","NC",131.353591226266,134.982097150604,138.41139622783,134.955616571404
"9",33,1,0,1,"Cardiovascular","White","Female","North Carolina",1969,"South Atlantic","South","NC",575.192141198498,588.672739396251,602.36777240312,588.714228710101
"10",33,1,0,1,"Communicable","White","Female","North Carolina",1969,"South Atlantic","South","NC",42.4820077049765,45.5862519815429,48.4752415197088,45.5508410037295
"11",33,1,0,1,"Injuries","White","Female","North Carolina",1969,"South Atlantic","South","NC",45.9216336049678,47.8760188314919,49.964182549537,47.8704205421834
"12",33,1,0,1,"Non-communicable","White","Female","North Carolina",1969,"South Atlantic","South","NC",42.5964476645632,44.9420501185567,47.3068724501142,44.930614954846
"13",33,1,1,0,"All other causes","Black","Male","North Carolina",1969,"South Atlantic","South","NC",257.811985080451,270.103426959643,283.255601147514,270.335940112991
"14",33,1,1,0,"Cancers","Black","Male","North Carolina",1969,"South Atlantic","South","NC",241.569874140665,253.317938137082,265.40521787464,253.294952809996
"15",33,1,1,0,"Cardiovascular","Black","Male","North Carolina",1969,"South Atlantic","South","NC",1010.91362234495,1045.04695273167,1080.38420510675,1045.75710249406
"16",33,1,1,0,"Communicable","Black","Male","North Carolina",1969,"South Atlantic","South","NC",104.444230016396,113.620828906132,123.952717430462,113.88224788217
"17",33,1,1,0,"Injuries","Black","Male","North Carolina",1969,"South Atlantic","South","NC",236.865855491441,247.659457102469,258.814434921167,247.869386728912
"18",33,1,1,0,"Non-communicable","Black","Male","North Carolina",1969,"South Atlantic","South","NC",108.337085217504,115.663526178261,123.632802939725,115.664019071262
"19",33,1,1,1,"All other causes","Black","Female","North Carolina",1969,"South Atlantic","South","NC",177.901944692416,187.917825358036,197.715455938813,187.769282068184
"20",33,1,1,1,"Cancers","Black","Female","North Carolina",1969,"South Atlantic","South","NC",151.643784239829,159.270330222159,166.65716434758,159.202728757297
"21",33,1,1,1,"Cardiovascular","Black","Female","North Carolina",1969,"South Atlantic","South","NC",706.576644369547,730.529435866276,757.397548557311,730.928130706942
