"","stratum.id","COD","COD_cont_yrs_lcl","COD_cont_yrs_med","COD_cont_yrs_ucl","COD_cont_yrs_mean","COD_cont_prop_lcl","COD_cont_prop_med","COD_cont_prop_ucl","COD_cont_prop_mean"
"1","Arkansas.1969.Female","All other causes",1.07235216963132,1.33892885139224,1.61748987408171,1.33968066186719,0.190058840748209,0.23080826526215,0.274398349846551,0.2313780591535
"2","Arkansas.1969.Female","Cancers",0.149547377584995,0.298322424276795,0.458220977797274,0.301923122158162,0.0267134126571738,0.0519089059439079,0.0766876522275941,0.0520301740606296
"3","Arkansas.1969.Female","Cardiovascular",2.22890013155783,2.65617962382392,3.04487687179241,2.6518224611215,0.404780075822551,0.457120940657724,0.512240682418966,0.457865717630035
"4","Arkansas.1969.Female","Communicable",0.428660621654541,0.593155163216757,0.79823856758796,0.599075572353931,0.0761941394758832,0.102497228502339,0.136285917451634,0.103438202239204
"5","Arkansas.1969.Female","Injuries",0.163865320384327,0.367885648527415,0.569135833745047,0.368685987619107,0.0291876664745313,0.0636042620904467,0.0977562458031359,0.0635347375368161
"6","Arkansas.1969.Female","Non-communicable",0.407920047646129,0.530216900589902,0.6556492493542,0.530677114984391,0.0712785066480439,0.0917779249416909,0.113465445405159,0.0917531093798156
"7","Arkansas.1969.Male","All other causes",1.29173796483471,1.56863801292255,1.88864016454016,1.57397706377011,0.237849814558601,0.28305163024035,0.335672682079434,0.284605887530339
"8","Arkansas.1969.Male","Cancers",0.0369274833640578,0.188201523126032,0.342214275851843,0.18915318013213,0.00711385147344028,0.0342781625105039,0.0605858631284333,0.0340525558500119
"9","Arkansas.1969.Male","Cardiovascular",0.643762380530028,0.935959737236273,1.2359551441824,0.938579398095578,0.123546829632285,0.16950296804996,0.217755161330461,0.169431036832626
"10","Arkansas.1969.Male","Communicable",0.524137314440501,0.710982183337065,0.940047213057189,0.718666774605459,0.0972580978039293,0.128935230949051,0.165996232940885,0.129808762314924
