"","state.n","year.n","race.n","sex.n","COD","race","sex","state","year","Census_Division","Census_Region","stabbrs","rate.per.100k_lcl","rate.per.100k_med","rate.per.100k_ucl","rate.per.100k_mean"
"1",9,1,0,0,"All other causes","White","Male","Florida",1969,"South Atlantic","South","FL",142.995406493131,147.198633865987,151.15242792974,147.218945225977
"2",9,1,0,0,"Cancers","White","Male","Florida",1969,"South Atlantic","South","FL",233.874374323476,238.362712817878,242.688330256962,238.367240792478
"3",9,1,0,0,"Cardiovascular","White","Male","Florida",1969,"South Atlantic","South","FL",759.198003094626,770.200981116208,781.628492993129,770.395131499501
"4",9,1,0,0,"Communicable","White","Male","Florida",1969,"South Atlantic","South","FL",53.1738130633171,56.2024533485925,59.5912353099398,56.234856122424
"5",9,1,0,0,"Injuries","White","Male","Florida",1969,"South Atlantic","South","FL",124.606616819827,128.109855240365,131.5515297198,128.040202465022
"6",9,1,0,0,"Non-communicable","White","Male","Florida",1969,"South Atlantic","South","FL",91.245522224645,94.2625877089484,96.9962945470535,94.2272392225686
"7",9,1,0,1,"All other causes","White","Female","Florida",1969,"South Atlantic","South","FL",94.0121759333679,96.8914933095063,99.9452053034904,96.9599249945275
"8",9,1,0,1,"Cancers","White","Female","Florida",1969,"South Atlantic","South","FL",145.242966697365,148.021325805024,151.308070236399,148.057838724192
"9",9,1,0,1,"Cardiovascular","White","Female","Florida",1969,"South Atlantic","South","FL",484.709451215737,492.25068255711,501.094059787757,492.503911380318
"10",9,1,0,1,"Communicable","White","Female","Florida",1969,"South Atlantic","South","FL",32.8798647326547,34.824524575285,36.9272483427705,34.8658181127283
"11",9,1,0,1,"Injuries","White","Female","Florida",1969,"South Atlantic","South","FL",50.7613772430519,52.703697654411,54.6630005024072,52.7010467337983
"12",9,1,0,1,"Non-communicable","White","Female","Florida",1969,"South Atlantic","South","FL",42.6853132165876,44.3084683740612,45.994880270382,44.3147849364554
"13",9,1,1,0,"All other causes","Black","Male","Florida",1969,"South Atlantic","South","FL",309.975663958291,324.371299978387,340.052620629701,324.592642942897
"14",9,1,1,0,"Cancers","Black","Male","Florida",1969,"South Atlantic","South","FL",284.111198896069,297.611271932647,312.137321224576,297.760163930061
"15",9,1,1,0,"Cardiovascular","Black","Male","Florida",1969,"South Atlantic","South","FL",799.866463432233,828.866883468669,859.186109824355,828.868990836756
"16",9,1,1,0,"Communicable","Black","Male","Florida",1969,"South Atlantic","South","FL",124.16673880193,135.441908000379,147.924446114189,135.636700524054
"17",9,1,1,0,"Injuries","Black","Male","Florida",1969,"South Atlantic","South","FL",261.060502879715,274.375738108271,287.002499204689,274.233664596316
"18",9,1,1,0,"Non-communicable","Black","Male","Florida",1969,"South Atlantic","South","FL",109.285420461876,116.533702231506,124.098747777708,116.583134124452
"19",9,1,1,1,"All other causes","Black","Female","Florida",1969,"South Atlantic","South","FL",201.122606579453,210.851446558246,221.221539161566,210.977979623302
"20",9,1,1,1,"Cancers","Black","Female","Florida",1969,"South Atlantic","South","FL",149.714349821398,157.403139863074,165.570492593911,157.444896922021
"21",9,1,1,1,"Cardiovascular","Black","Female","Florida",1969,"South Atlantic","South","FL",632.579849284337,658.065327865608,685.157380036331,658.556519269005
"22",9,1,1,1,"Communicable","Black","Female","Florida",1969,"South Atlantic","South","FL",63.0771082000849,69.0919135230047,76.2573734641902,69.3579745724837
"23",9,1,1,1,"Injuries","Black","Female","Florida",1969,"South Atlantic","South","FL",68.3793833818712,73.2543907905579,78.7420479179864,73.3433916991171
"24",9,1,1,1,"Non-communicable","Black","Female","Florida",1969,"South Atlantic","South","FL",93.577969183256,99.933848708771,106.676300486223,99.9140821915594
"25",9,2,0,0,"All other causes","White","Male","Florida",1970,"South Atlantic","South","FL",140.757078290729,143.893462178564,147.098090932502,143.922762731615
"26",9,2,0,0,"Cancers","White","Male","Florida",1970,"South Atlantic","South","FL",234.712831137537,238.689539040906,242.469039466615,238.654694280984
"27",9,2,0,0,"Cardiovascular","White","Male","Florida",1970,"South Atlantic","South","FL",725.499347273023,734.994648352241,743.988332734256,734.925184519332
"28",9,2,0,0,"Communicable","White","Male","Florida",1970,"South Atlantic","South","FL",46.9524310376439,49.7118848024514,52.1773990432133,49.6849572774962
"29",9,2,0,0,"Injuries","White","Male","Florida",1970,"South Atlantic","South","FL",121.685254149051,124.815736495159,127.626630751919,124.83417271732
"30",9,2,0,0,"Non-communicable","White","Male","Florida",1970,"South Atlantic","South","FL",91.3540740691368,93.7734802258117,96.1076256524842,93.7788351690418
"31",9,2,0,1,"All other causes","White","Female","Florida",1970,"South Atlantic","South","FL",92.6005856558719,94.997884322539,97.5566597767803,95.0164226678265
"32",9,2,0,1,"Cancers","White","Female","Florida",1970,"South Atlantic","South","FL",145.294761382163,147.972888358835,150.513650696862,147.971587411884
"33",9,2,0,1,"Cardiovascular","White","Female","Florida",1970,"South Atlantic","South","FL",458.589615480686,465.446392568066,472.458370295872,465.545768750309
"34",9,2,0,1,"Communicable","White","Female","Florida",1970,"South Atlantic","South","FL",30.0252051096121,31.666392505912,33.4215650511123,31.6531948533927
"35",9,2,0,1,"Injuries","White","Female","Florida",1970,"South Atlantic","South","FL",50.1807278776114,51.8127181483493,53.5249240590813,51.8258919279264
"36",9,2,0,1,"Non-communicable","White","Female","Florida",1970,"South Atlantic","South","FL",42.75487549378,44.1855203992936,45.7093489299087,44.1916942068773
"37",9,2,1,0,"All other causes","Black","Male","Florida",1970,"South Atlantic","South","FL",301.30348363831,312.578057836277,324.958687407304,312.731000554721
"38",9,2,1,0,"Cancers","Black","Male","Florida",1970,"South Atlantic","South","FL",289.751921245413,302.399438673997,314.343085011388,302.255656336267
"39",9,2,1,0,"Cardiovascular","Black","Male","Florida",1970,"South Atlantic","South","FL",793.80290230288,819.221657137707,847.645140808828,819.330532542113
"40",9,2,1,0,"Communicable","Black","Male","Florida",1970,"South Atlantic","South","FL",118.037370128669,127.401464042167,138.083293196893,127.696653752947
"41",9,2,1,0,"Injuries","Black","Male","Florida",1970,"South Atlantic","South","FL",266.301712650505,277.501149847402,289.497925944599,277.529233553406
"42",9,2,1,0,"Non-communicable","Black","Male","Florida",1970,"South Atlantic","South","FL",110.379174122162,117.43491147064,124.11312562222,117.45687945564
"43",9,2,1,1,"All other causes","Black","Female","Florida",1970,"South Atlantic","South","FL",197.165702046898,205.710745617901,214.139682323118,205.613832411115
"44",9,2,1,1,"Cancers","Black","Female","Florida",1970,"South Atlantic","South","FL",151.549490684719,158.60928777334,165.782616331455,158.700466875221
"45",9,2,1,1,"Cardiovascular","Black","Female","Florida",1970,"South Atlantic","South","FL",622.20846343328,643.67554742583,666.988244242993,643.88085216647
"46",9,2,1,1,"Communicable","Black","Female","Florida",1970,"South Atlantic","South","FL",58.7359942063727,64.4467803514672,70.2590376660039,64.4906159344739
"47",9,2,1,1,"Injuries","Black","Female","Florida",1970,"South Atlantic","South","FL",67.5165002678885,71.562973977914,76.1802733890798,71.577536254163
"48",9,2,1,1,"Non-communicable","Black","Female","Florida",1970,"South Atlantic","South","FL",94.9968905722434,100.331542235369,106.040119912531,100.421396274549
"49",9,3,0,0,"All other causes","White","Male","Florida",1971,"South Atlantic","South","FL",136.580504434644,139.87581832333,143.075118282156,139.829573196035
"50",9,3,0,0,"Cancers","White","Male","Florida",1971,"South Atlantic","South","FL",236.964421648505,240.476836341317,244.182412102126,240.502358428787
"51",9,3,0,0,"Cardiovascular","White","Male","Florida",1971,"South Atlantic","South","FL",709.414440610531,718.591549467113,727.877424353407,718.637267827061
"52",9,3,0,0,"Communicable","White","Male","Florida",1971,"South Atlantic","South","FL",46.2232207689514,48.72247404748,51.2805253850884,48.7223727792883
"53",9,3,0,0,"Injuries","White","Male","Florida",1971,"South Atlantic","South","FL",117.976882110308,120.673946695674,123.284292815835,120.696503723663
"54",9,3,0,0,"Non-communicable","White","Male","Florida",1971,"South Atlantic","South","FL",91.0649602026053,93.56922893563,95.68638030199,93.4941446556869
"55",9,3,0,1,"All other causes","White","Female","Florida",1971,"South Atlantic","South","FL",90.607615990337,92.9083501617013,94.9117640911351,92.8779947654665
"56",9,3,0,1,"Cancers","White","Female","Florida",1971,"South Atlantic","South","FL",145.218521615647,147.748944507386,150.281038689233,147.757455434345
"57",9,3,0,1,"Cardiovascular","White","Female","Florida",1971,"South Atlantic","South","FL",443.914412069619,450.610719003898,457.709072256198,450.674555452019
"58",9,3,0,1,"Communicable","White","Female","Florida",1971,"South Atlantic","South","FL",27.8587487012842,29.3071718468152,30.7991019473949,29.3135790955476
"59",9,3,0,1,"Injuries","White","Female","Florida",1971,"South Atlantic","South","FL",48.8718502524431,50.4720150700466,52.0759754548273,50.450933924705
"60",9,3,0,1,"Non-communicable","White","Female","Florida",1971,"South Atlantic","South","FL",43.3100831865972,44.6067217245438,46.032149212269,44.61646671669
"61",9,3,1,0,"All other causes","Black","Male","Florida",1971,"South Atlantic","South","FL",297.613251432569,309.661292190457,321.760627527773,309.798925895686
"62",9,3,1,0,"Cancers","Black","Male","Florida",1971,"South Atlantic","South","FL",291.097602907948,302.733136703469,313.999525463904,302.578121471349
"63",9,3,1,0,"Cardiovascular","Black","Male","Florida",1971,"South Atlantic","South","FL",781.802527862164,805.858830026217,832.18405642303,806.128818063835
"64",9,3,1,0,"Communicable","Black","Male","Florida",1971,"South Atlantic","South","FL",104.670321326356,112.949220190988,121.980750433306,113.108160390749
"65",9,3,1,0,"Injuries","Black","Male","Florida",1971,"South Atlantic","South","FL",265.984351565952,275.98109660335,286.580967655773,276.001824163504
"66",9,3,1,0,"Non-communicable","Black","Male","Florida",1971,"South Atlantic","South","FL",112.101215956047,118.360810706424,124.495220996666,118.353155857864
"67",9,3,1,1,"All other causes","Black","Female","Florida",1971,"South Atlantic","South","FL",193.405538524,201.278712123958,209.309185536701,201.453063690347
"68",9,3,1,1,"Cancers","Black","Female","Florida",1971,"South Atlantic","South","FL",154.05796588073,160.374456710496,167.064238978326,160.49089116724
"69",9,3,1,1,"Cardiovascular","Black","Female","Florida",1971,"South Atlantic","South","FL",611.596833906065,630.170868480059,650.92330929178,630.470277872436
"70",9,3,1,1,"Communicable","Black","Female","Florida",1971,"South Atlantic","South","FL",53.3443167164953,58.0672228716751,63.3915798988557,58.1733700975163
"71",9,3,1,1,"Injuries","Black","Female","Florida",1971,"South Atlantic","South","FL",66.8663695832394,70.7174927237712,75.2756044592257,70.8101798827866
"72",9,3,1,1,"Non-communicable","Black","Female","Florida",1971,"South Atlantic","South","FL",96.3410614701545,101.772223188111,107.310390367008,101.843432487725
"73",9,4,0,0,"All other causes","White","Male","Florida",1972,"South Atlantic","South","FL",132.279386184905,135.289405825947,138.305263502597,135.291730503858
"74",9,4,0,0,"Cancers","White","Male","Florida",1972,"South Atlantic","South","FL",239.852738058624,243.575290011767,247.36430544507,243.568043050844
"75",9,4,0,0,"Cardiovascular","White","Male","Florida",1972,"South Atlantic","South","FL",717.591250196681,727.356752878424,736.093226952206,727.118761556168
"76",9,4,0,0,"Communicable","White","Male","Florida",1972,"South Atlantic","South","FL",42.933746193375,45.3682415078171,47.6759804312181,45.3339217248003
"77",9,4,0,0,"Injuries","White","Male","Florida",1972,"South Atlantic","South","FL",117.121440737553,119.697679937081,122.512933719776,119.699540721209
"78",9,4,0,0,"Non-communicable","White","Male","Florida",1972,"South Atlantic","South","FL",92.559225469143,94.7164431223665,96.9038307905916,94.7156804374058
