"","state.n","year.n","race.n","sex.n","COD","race","sex","state","year","Census_Division","Census_Region","stabbrs","rate.per.100k_lcl","rate.per.100k_med","rate.per.100k_ucl","rate.per.100k_mean"
"1",32,1,0,0,"All other causes","White","Male","New York",1969,"Mid-Atlantic","Northeast","NY",137.153604096462,139.808719385469,142.591377360341,139.794797042344
"2",32,1,0,0,"Cancers","White","Male","New York",1969,"Mid-Atlantic","Northeast","NY",263.273241850822,267.092103350541,270.782901344757,267.102848077986
"3",32,1,0,0,"Cardiovascular","White","Male","New York",1969,"Mid-Atlantic","Northeast","NY",909.821983894102,917.740948231131,926.488965201579,917.886140893105
"4",32,1,0,0,"Communicable","White","Male","New York",1969,"Mid-Atlantic","Northeast","NY",77.1523751319499,79.9292504413186,82.4990261519578,79.8694135580777
"5",32,1,0,0,"Injuries","White","Male","New York",1969,"Mid-Atlantic","Northeast","NY",78.1116278831458,80.1162526749206,82.3886131238019,80.115495439711
"6",32,1,0,0,"Non-communicable","White","Male","New York",1969,"Mid-Atlantic","Northeast","NY",108.83042224308,111.138273042641,113.757139757774,111.156918221767
"7",32,1,0,1,"All other causes","White","Female","New York",1969,"Mid-Atlantic","Northeast","NY",93.2826042282163,95.0903325624678,97.1735520134773,95.0856844258923
"8",32,1,0,1,"Cancers","White","Female","New York",1969,"Mid-Atlantic","Northeast","NY",178.38051499649,180.813034282863,183.228362429039,180.794727296829
"9",32,1,0,1,"Cardiovascular","White","Female","New York",1969,"Mid-Atlantic","Northeast","NY",626.624798261286,632.079620820003,638.263934532526,632.122887104238
"10",32,1,0,1,"Communicable","White","Female","New York",1969,"Mid-Atlantic","Northeast","NY",51.2134416473392,52.9869166645572,54.770556707752,52.9925638490322
"11",32,1,0,1,"Injuries","White","Female","New York",1969,"Mid-Atlantic","Northeast","NY",33.7131198327739,34.7726645115413,35.998324668552,34.7790235643828
"12",32,1,0,1,"Non-communicable","White","Female","New York",1969,"Mid-Atlantic","Northeast","NY",52.1979143837834,53.5232997171552,54.8966361267926,53.5312107046332
"13",32,1,1,0,"All other causes","Black","Male","New York",1969,"Mid-Atlantic","Northeast","NY",295.533372316416,307.601725630106,321.518305664338,307.789170189578
"14",32,1,1,0,"Cancers","Black","Male","New York",1969,"Mid-Atlantic","Northeast","NY",324.412022782548,337.011557480474,351.663099600829,337.188902102116
"15",32,1,1,0,"Cardiovascular","Black","Male","New York",1969,"Mid-Atlantic","Northeast","NY",802.242827034147,830.57557600881,857.668419186877,830.533605268522
"16",32,1,1,0,"Communicable","Black","Male","New York",1969,"Mid-Atlantic","Northeast","NY",133.837796928461,145.38333407599,157.742806795074,145.522531630192
"17",32,1,1,0,"Injuries","Black","Male","New York",1969,"Mid-Atlantic","Northeast","NY",136.498251407179,143.084764978383,149.963827886002,143.138926509649
"18",32,1,1,0,"Non-communicable","Black","Male","New York",1969,"Mid-Atlantic","Northeast","NY",193.651704944077,202.99951174627,213.788835931368,203.206772781367
"19",32,1,1,1,"All other causes","Black","Female","New York",1969,"Mid-Atlantic","Northeast","NY",167.762252517128,175.541906162854,183.100287731261,175.560625773223
"20",32,1,1,1,"Cancers","Black","Female","New York",1969,"Mid-Atlantic","Northeast","NY",181.800346851528,188.125751746123,195.108872564265,188.252963684484
