"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year"
"1",25,1,0,"All other causes",137.209614726768,157.870650567705,177.919247547094,157.897351024644,"West North Central","Midwest","MO","Male","Missouri",1969
"2",25,1,0,"Cancers",57.2806178565883,76.0769602943309,95.3281196832038,76.0522289042566,"West North Central","Midwest","MO","Male","Missouri",1969
"3",25,1,0,"Cardiovascular",-65.8470344771313,-29.4625031893451,8.85381082991128,-29.6095722220065,"West North Central","Midwest","MO","Male","Missouri",1969
"4",25,1,0,"Communicable",19.6660025700093,32.6270979489374,47.7157476631647,32.9962603453006,"West North Central","Midwest","MO","Male","Missouri",1969
"5",25,1,0,"Injuries",110.894849011649,126.51200409527,143.622964240396,126.846735249356,"West North Central","Midwest","MO","Male","Missouri",1969
"6",25,1,0,"Non-communicable",30.1554051767813,41.1654021583759,52.0040436634412,41.0811296529777,"West North Central","Midwest","MO","Male","Missouri",1969
"7",25,1,1,"All other causes",98.1257064540743,112.554934872574,128.271355654452,112.749897015307,"West North Central","Midwest","MO","Female","Missouri",1969
"8",25,1,1,"Cancers",22.1075903100502,32.7412031558392,43.444551582264,32.9445242284064,"West North Central","Midwest","MO","Female","Missouri",1969
"9",25,1,1,"Cardiovascular",73.5418760394774,108.793678249127,142.893780742938,108.771397488684,"West North Central","Midwest","MO","Female","Missouri",1969
"10",25,1,1,"Communicable",4.85957209666155,11.6853670818231,19.3424127117055,11.7839092424677,"West North Central","Midwest","MO","Female","Missouri",1969
"11",25,1,1,"Injuries",5.27081196671743,11.7689059696762,19.5153347859678,11.9389309447711,"West North Central","Midwest","MO","Female","Missouri",1969
"12",25,1,1,"Non-communicable",38.6911626531621,46.4040846542314,54.405661998902,46.5397977746228,"West North Central","Midwest","MO","Female","Missouri",1969
"13",25,2,0,"All other causes",135.698684503621,152.232032841583,171.951498426864,152.679480651029,"West North Central","Midwest","MO","Male","Missouri",1970
"14",25,2,0,"Cancers",55.7665037898653,72.4849886281037,89.1591799384455,72.3499510967742,"West North Central","Midwest","MO","Male","Missouri",1970
"15",25,2,0,"Cardiovascular",-59.0090568408848,-26.5934696131699,5.27042815631639,-26.625679440269,"West North Central","Midwest","MO","Male","Missouri",1970
"16",25,2,0,"Communicable",22.7138863533625,33.6526121755055,44.9959097642649,33.8199929684499,"West North Central","Midwest","MO","Male","Missouri",1970
