"","stratum.id","COD","COD_cont_yrs_lcl","COD_cont_yrs_med","COD_cont_yrs_ucl","COD_cont_yrs_mean","COD_cont_prop_lcl","COD_cont_prop_med","COD_cont_prop_ucl","COD_cont_prop_mean"
"1","Connecticut.1969.Female","All other causes",1.37725595523313,1.78926065165442,2.29588945753794,1.79525023665022,0.264787500108136,0.335092508578656,0.421102506933151,0.338334961834358
"2","Connecticut.1969.Female","Cancers",0.0521927135222092,0.288814206236886,0.55241625662579,0.291217791144409,0.00971697654424852,0.0542670664984306,0.104160349109074,0.0546985023767302
"3","Connecticut.1969.Female","Cardiovascular",0.937006470971627,1.54370757212223,2.16826425194683,1.54872509230676,0.196760060933905,0.290726450650426,0.37558973640409,0.289878536886572
"4","Connecticut.1969.Female","Communicable",0.491096783396945,0.784602814454263,1.1946757063556,0.801849020863532,0.0977369602350269,0.148518885407821,0.217724192475959,0.150752400178518
"5","Connecticut.1969.Female","Injuries",0.121260714471215,0.33984098164688,0.616936180684755,0.349269380723753,0.0244767429202637,0.0639337263697353,0.113276260119208,0.0655970336838734
"6","Connecticut.1969.Female","Non-communicable",0.34347684770758,0.524178005444905,0.755402917285729,0.533382719376,0.0651608779220022,0.0985515045735406,0.145757775900074,0.10073856503995
"7","Connecticut.1969.Male","All other causes",1.97170616188389,2.47517825339688,3.03162450660164,2.48404890770893,0.313516954836044,0.387620737366603,0.46238553650042,0.388148652519187
"8","Connecticut.1969.Male","Cancers",0.519197396517276,0.779049340450749,1.04827894764294,0.779342848349396,0.0840636264408081,0.120385016351813,0.165979740274145,0.121887811005512
"9","Connecticut.1969.Male","Cardiovascular",0.201954135059561,0.662801186385416,1.11353903911606,0.654732471911088,0.033950076212663,0.101924375994327,0.166372420476289,0.101552028836353
"10","Connecticut.1969.Male","Communicable",0.340757038891998,0.631414276050406,1.00262518981661,0.641869456139718,0.0544361869291479,0.0987440117828577,0.152674213056117,0.100103727621162
"11","Connecticut.1969.Male","Injuries",1.22322826294223,1.56168027457587,1.97968806610348,1.57226535425009,0.192782027028068,0.244906953419747,0.305490676570627,0.2457531144444
"12","Connecticut.1969.Male","Non-communicable",0.0970878722637595,0.271319013000736,0.462896541160183,0.272666022061394,0.0165613033863529,0.0418547798877969,0.0703513058729105,0.0425546655733854
"13","Connecticut.1970.Female","All other causes",1.48687430959841,1.8529900320784,2.29533608126973,1.86704322470094,0.281390217190978,0.341957191212883,0.415470556703468,0.342504838486112
"14","Connecticut.1970.Female","Cancers",0.0608530485116346,0.29584046809067,0.513550800227087,0.288804054665474,0.0112326508927964,0.0532659312553627,0.0944587094424282,0.0528122646595191
"15","Connecticut.1970.Female","Cardiovascular",1.16780018842482,1.69416951006449,2.22646274846369,1.67924587945648,0.230963779768817,0.307424281073527,0.384672930548349,0.30677900875765
"16","Connecticut.1970.Female","Communicable",0.473514869681061,0.729866653840818,1.08061079184263,0.740786411033012,0.0896056347473053,0.133668200558991,0.192695906491831,0.135656138133213
"17","Connecticut.1970.Female","Injuries",0.128187660235276,0.326106053619516,0.599558902954929,0.338847470301011,0.0243221221674849,0.0597750224762196,0.106309940645875,0.0619135730847107
"18","Connecticut.1970.Female","Non-communicable",0.354782691939837,0.538796186321522,0.767316099506372,0.546291092096727,0.0666310499581753,0.0992655422001866,0.140235101082313,0.100334176878796
"19","Connecticut.1970.Male","All other causes",2.08728398551719,2.50834556815204,3.00478894493125,2.51786748129842,0.335913785305717,0.395758488124412,0.458772877105348,0.396951852176809
"20","Connecticut.1970.Male","Cancers",0.58304591398702,0.814108784717783,1.06901989931889,0.819019283144307,0.0915002017925546,0.128628588563137,0.167718778729364,0.129238245108523
"21","Connecticut.1970.Male","Cardiovascular",0.163115166504563,0.578071824922889,0.98027053661316,0.576352640425386,0.0272609330102285,0.0911329018916689,0.147314021057372,0.0900334518734805
"22","Connecticut.1970.Male","Communicable",0.38201996140847,0.6306368332363,0.914139921576869,0.629350139414797,0.0598113467418735,0.0986314177472873,0.144034320718784,0.0990818926454041
"23","Connecticut.1970.Male","Injuries",1.19175156461456,1.53055257379609,1.92292202822328,1.53580528247523,0.196740040808341,0.240831117842526,0.297392364562418,0.242141692246656
"24","Connecticut.1970.Male","Non-communicable",0.108027052411887,0.266196747585856,0.442141423999095,0.270197273541911,0.0174527532864959,0.042066597326932,0.0702257929516901,0.0425528659491272
"25","Connecticut.1971.Female","All other causes",1.4519016130426,1.78690681435648,2.18807709561377,1.79670055608665,0.271062470159449,0.327921832242669,0.392528574652186,0.328138570540017
"26","Connecticut.1971.Female","Cancers",0.0418708883288568,0.263963293898985,0.475042936782583,0.261448053613639,0.00822295952377546,0.0484956634027834,0.0859521968248375,0.0476169862741671
"27","Connecticut.1971.Female","Cardiovascular",1.34031719395764,1.84298723001772,2.34666263821919,1.84872510744674,0.267417949401473,0.335280647482533,0.407197131557743,0.336537702037721
"28","Connecticut.1971.Female","Communicable",0.444780156237251,0.696820208939197,1.00531658409335,0.699970618754411,0.0843045287525223,0.125999026928531,0.179526920279545,0.127582234350369
"29","Connecticut.1971.Female","Injuries",0.130264864096302,0.315211616349328,0.557506798834513,0.324632795727647,0.0246776381112796,0.0578358204407414,0.100443763990353,0.0589957031034646
"30","Connecticut.1971.Female","Non-communicable",0.37564167691595,0.546761856676047,0.762365847186077,0.553244231779807,0.0679884076066162,0.10038008397543,0.139687072641115,0.101128803694261
"31","Connecticut.1971.Male","All other causes",1.90255718470402,2.33720702391404,2.75493111365396,2.33304406209766,0.317759928926758,0.378203392707124,0.438337531461591,0.378357494970907
"32","Connecticut.1971.Male","Cancers",0.662364989305354,0.884400998654738,1.11863947141714,0.887470489592841,0.106334657211924,0.143734086784263,0.182528454950144,0.144072026930752
"33","Connecticut.1971.Male","Cardiovascular",0.188780605219554,0.573702192204354,0.967040461523349,0.568850852871143,0.0323635213457371,0.0931689060445442,0.148896898175758,0.0914791781275882
"34","Connecticut.1971.Male","Communicable",0.37483912110142,0.615906150758659,0.893402457580922,0.618466912468749,0.062648789954339,0.0990054638176806,0.142516120766648,0.100171084559319
"35","Connecticut.1971.Male","Injuries",1.20202744338233,1.48289899457547,1.83464170790552,1.49372921165322,0.197596824779557,0.240471376950566,0.29511919579238,0.242338385860521
"36","Connecticut.1971.Male","Non-communicable",0.111115102162348,0.268293392940073,0.43750392753559,0.269212312692579,0.0187187450806903,0.043361873419165,0.0700338774819185,0.0435818295509128
"37","Connecticut.1972.Female","All other causes",1.35167296215095,1.69046215849441,2.01354889996585,1.68280117383326,0.265005778172576,0.322099774814642,0.380945019035645,0.321375322946216
