"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year"
"1",23,1,0,"All other causes",83.9505425499798,137.328302193784,204.642734526615,139.96646234695,"West North Central","Midwest","MN","Male","Minnesota",1969
"2",23,1,0,"Cancers",28.6882669660295,92.7707681051346,169.561932065933,95.5238240408037,"West North Central","Midwest","MN","Male","Minnesota",1969
"3",23,1,0,"Cardiovascular",-351.289284768578,-245.041987328052,-126.129244607062,-245.026555097616,"West North Central","Midwest","MN","Male","Minnesota",1969
"4",23,1,0,"Communicable",-6.21266394022681,16.4694900266425,50.3596680577513,17.6032409156208,"West North Central","Midwest","MN","Male","Minnesota",1969
"5",23,1,0,"Injuries",20.0750099845684,46.0376406560548,78.7655021215125,47.1592573219534,"West North Central","Midwest","MN","Male","Minnesota",1969
"6",23,1,0,"Non-communicable",3.07363873321746,25.4976843740055,50.0819240272427,25.3454095271865,"West North Central","Midwest","MN","Male","Minnesota",1969
"7",23,1,1,"All other causes",30.8247214918658,57.4189451630219,95.1061480770936,58.8710400698925,"West North Central","Midwest","MN","Female","Minnesota",1969
"8",23,1,1,"Cancers",16.5802039933568,51.7642682227533,105.511087402886,54.0963570051692,"West North Central","Midwest","MN","Female","Minnesota",1969
"9",23,1,1,"Cardiovascular",-143.841679852307,-53.5068630856277,59.3537590919066,-48.963560760395,"West North Central","Midwest","MN","Female","Minnesota",1969
"10",23,1,1,"Communicable",6.35118260041857,24.9870670818689,53.0268358162903,26.1578963863584,"West North Central","Midwest","MN","Female","Minnesota",1969
"11",23,1,1,"Injuries",-0.642388981945442,8.77118855420905,23.7185593724028,9.70831048954757,"West North Central","Midwest","MN","Female","Minnesota",1969
"12",23,1,1,"Non-communicable",22.3148475144861,42.9815070126739,73.4410902217756,44.7128914679963,"West North Central","Midwest","MN","Female","Minnesota",1969
"13",23,2,0,"All other causes",86.7133311817344,138.083746943507,199.905891052984,140.113813131928,"West North Central","Midwest","MN","Male","Minnesota",1970
"14",23,2,0,"Cancers",29.0532406786692,88.3637307979983,161.522123246605,90.8486925584758,"West North Central","Midwest","MN","Male","Minnesota",1970
"15",23,2,0,"Cardiovascular",-333.875442598996,-232.028036267383,-124.506892416507,-230.843180049949,"West North Central","Midwest","MN","Male","Minnesota",1970
"16",23,2,0,"Communicable",-4.02690958518553,18.070231108122,47.5415261306274,18.9010486980693,"West North Central","Midwest","MN","Male","Minnesota",1970
"17",23,2,0,"Injuries",21.6164804564714,45.9607133383987,75.6391100968242,46.7214143505041,"West North Central","Midwest","MN","Male","Minnesota",1970
"18",23,2,0,"Non-communicable",3.54670602039303,25.0248684850613,47.547506139434,25.0097278313237,"West North Central","Midwest","MN","Male","Minnesota",1970
"19",23,2,1,"All other causes",31.0401005741676,56.986106683067,91.1365479194506,58.2260424028208,"West North Central","Midwest","MN","Female","Minnesota",1970
"20",23,2,1,"Cancers",17.1291951392971,50.3365812015856,96.8596007419916,52.2091038058743,"West North Central","Midwest","MN","Female","Minnesota",1970
"21",23,2,1,"Cardiovascular",-125.411629676538,-41.4328801931604,61.0214413877736,-38.2083771827622,"West North Central","Midwest","MN","Female","Minnesota",1970
"22",23,2,1,"Communicable",7.16151635601938,24.3860263294083,49.3109732991129,25.3513455014004,"West North Central","Midwest","MN","Female","Minnesota",1970
"23",23,2,1,"Injuries",-0.146433053904745,9.57735303080517,24.0133277292589,10.308176627488,"West North Central","Midwest","MN","Female","Minnesota",1970
"24",23,2,1,"Non-communicable",22.7962672848682,43.9947884578021,71.0267140354928,44.6610987155058,"West North Central","Midwest","MN","Female","Minnesota",1970
"25",23,3,0,"All other causes",97.2674521471694,142.835467545908,201.72438163478,144.816608020324,"West North Central","Midwest","MN","Male","Minnesota",1971
"26",23,3,0,"Cancers",26.1790064121958,88.1098648497571,155.87174105373,89.499129752879,"West North Central","Midwest","MN","Male","Minnesota",1971
"27",23,3,0,"Cardiovascular",-333.611975946495,-242.809138325109,-138.925205283835,-241.859715104778,"West North Central","Midwest","MN","Male","Minnesota",1971
"28",23,3,0,"Communicable",1.44771979175519,21.1039465561977,46.4115789243122,21.8848914659752,"West North Central","Midwest","MN","Male","Minnesota",1971
"29",23,3,0,"Injuries",21.1982142695723,44.285165413957,71.5229477954789,44.8124508510989,"West North Central","Midwest","MN","Male","Minnesota",1971
"30",23,3,0,"Non-communicable",2.24924310640814,22.6622661837443,44.0288724507819,22.5046207818093,"West North Central","Midwest","MN","Male","Minnesota",1971
"31",23,3,1,"All other causes",32.4449027523046,56.665799739079,87.5663807340775,57.9432524806342,"West North Central","Midwest","MN","Female","Minnesota",1971
"32",23,3,1,"Cancers",17.2378444450433,49.8767294890338,92.3566397766616,50.7982213157117,"West North Central","Midwest","MN","Female","Minnesota",1971
"33",23,3,1,"Cardiovascular",-103.933047248933,-29.6166181840559,72.4425609355303,-24.8974638147047,"West North Central","Midwest","MN","Female","Minnesota",1971
"34",23,3,1,"Communicable",8.82730531263094,24.916149622051,47.7342649962815,25.963013537818,"West North Central","Midwest","MN","Female","Minnesota",1971
"35",23,3,1,"Injuries",0.92094157911176,9.88638718457163,22.9476900368402,10.5964524772507,"West North Central","Midwest","MN","Female","Minnesota",1971
"36",23,3,1,"Non-communicable",25.4162514378431,44.5007327132077,70.03075317047,45.3281009528256,"West North Central","Midwest","MN","Female","Minnesota",1971
"37",23,4,0,"All other causes",102.354684432536,146.059773268477,198.90781516489,147.4341670054,"West North Central","Midwest","MN","Male","Minnesota",1972
"38",23,4,0,"Cancers",26.0665072241735,85.5055076731114,147.865865362348,86.2240014038872,"West North Central","Midwest","MN","Male","Minnesota",1972
"39",23,4,0,"Cardiovascular",-331.621029919369,-243.957824681124,-149.498106921586,-243.525216979396,"West North Central","Midwest","MN","Male","Minnesota",1972
"40",23,4,0,"Communicable",-3.89696430438685,17.0240827189262,43.6045307727196,17.8129400907317,"West North Central","Midwest","MN","Male","Minnesota",1972
"41",23,4,0,"Injuries",21.803899093385,43.6882223999289,67.8155402686323,43.9703040074916,"West North Central","Midwest","MN","Male","Minnesota",1972
"42",23,4,0,"Non-communicable",1.28693860652619,21.1548620384578,40.2933100332079,20.7787952664137,"West North Central","Midwest","MN","Male","Minnesota",1972
"43",23,4,1,"All other causes",34.9715891383451,57.2050794078331,88.2701171011563,58.4331422673891,"West North Central","Midwest","MN","Female","Minnesota",1972
"44",23,4,1,"Cancers",17.0671802963671,48.9959066520198,87.7566597599694,49.796068064947,"West North Central","Midwest","MN","Female","Minnesota",1972
"45",23,4,1,"Cardiovascular",-91.5689948334244,-15.6505429180081,73.1043491978263,-13.3703307599258,"West North Central","Midwest","MN","Female","Minnesota",1972
"46",23,4,1,"Communicable",5.58248595667347,21.1277974906047,42.5723890598435,22.2235347982422,"West North Central","Midwest","MN","Female","Minnesota",1972
"47",23,4,1,"Injuries",1.97706552471837,10.8343365757516,23.1569606864874,11.3408789854421,"West North Central","Midwest","MN","Female","Minnesota",1972
"48",23,4,1,"Non-communicable",26.1484438952141,44.43622510561,69.9470062079815,45.4079649226376,"West North Central","Midwest","MN","Female","Minnesota",1972
"49",23,5,0,"All other causes",103.914058709913,148.569865011532,200.641949187036,149.474245214228,"West North Central","Midwest","MN","Male","Minnesota",1973
"50",23,5,0,"Cancers",27.1910679077171,84.9838878012469,149.554923046722,85.751337178257,"West North Central","Midwest","MN","Male","Minnesota",1973
"51",23,5,0,"Cardiovascular",-318.1575689866,-232.821044680361,-145.000252262977,-233.681159962179,"West North Central","Midwest","MN","Male","Minnesota",1973
"52",23,5,0,"Communicable",-3.56321278202528,15.6970634287029,45.5558851496426,17.2828663597033,"West North Central","Midwest","MN","Male","Minnesota",1973
