"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year"
"1",30,1,0,"All other causes",89.6656398062107,103.64988640381,118.226999583047,103.761779433175,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1969
"2",30,1,0,"Cancers",47.0467776143183,65.2113895857521,86.4643363469938,65.3957130984113,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1969
"3",30,1,0,"Cardiovascular",-17.9017391022671,29.681785917703,75.7452471073013,29.4092796511157,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1969
"4",30,1,0,"Communicable",34.7862702236272,47.0159847097875,63.4207221340223,47.4660835223384,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1969
"5",30,1,0,"Injuries",86.2111648603444,97.3535285155478,109.19715980132,97.6050384744638,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1969
"6",30,1,0,"Non-communicable",28.0548734522559,39.6702187944956,51.4083771368442,39.7657060707835,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1969
"7",30,1,1,"All other causes",49.8881845595028,57.8419681801831,66.5856922252935,57.9610212596656,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1969
"8",30,1,1,"Cancers",6.05884113472659,16.8764717750723,28.3319407547576,16.8500211990482,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1969
"9",30,1,1,"Cardiovascular",48.9548853633273,86.5501501427453,124.175938756711,85.9718298238983,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1969
"10",30,1,1,"Communicable",6.12955629345382,13.5255139753942,22.1658217240452,13.8050165584914,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1969
"11",30,1,1,"Injuries",5.63136744721582,10.5674722203271,16.1055750407517,10.6495874862242,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1969
"12",30,1,1,"Non-communicable",34.8003762946151,42.3068696137028,50.385366078244,42.3357746370011,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1969
"13",30,2,0,"All other causes",88.6951721752921,100.847163558738,115.505566623221,101.240461590066,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1970
"14",30,2,0,"Cancers",43.4378037817092,61.2471018708215,81.0808962192422,61.6210817827078,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1970
"15",30,2,0,"Cardiovascular",-31.3906279728934,8.08692167127401,48.2721177110709,8.08634822940714,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1970
"16",30,2,0,"Communicable",40.967028120831,52.4978795950191,64.8588414474533,52.6358486105685,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1970
"17",30,2,0,"Injuries",88.1607163676093,98.0702687733511,108.390214223453,98.1945389399489,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1970
"18",30,2,0,"Non-communicable",29.8432417159735,39.6696664860411,51.0517812585312,39.9169697567682,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1970
"19",30,2,1,"All other causes",49.0722164602999,56.7202727675397,64.4724592470581,56.6275160758603,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1970
"20",30,2,1,"Cancers",6.59187363416515,16.5450867884085,28.0651148663027,16.681990228267,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1970
"21",30,2,1,"Cardiovascular",60.9944112793961,92.3791722404261,122.83555006784,92.5055348942106,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1970
"22",30,2,1,"Communicable",9.79764330317578,15.990233029498,23.1722999951529,16.2111888081706,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1970
"23",30,2,1,"Injuries",6.84490068625646,11.4905714624083,16.8488277799562,11.5769164967274,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1970
"24",30,2,1,"Non-communicable",37.036127345421,43.8532293199352,51.2056438801793,43.8171514609497,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1970
"25",30,3,0,"All other causes",88.0823932331747,99.8249978098523,112.16142749174,99.8639150736404,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1971
"26",30,3,0,"Cancers",45.9882536746885,62.4977977621699,79.9319567741986,62.560399906526,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1971
"27",30,3,0,"Cardiovascular",-46.9664096772728,-8.28449779461761,30.9062779128771,-7.95890420005674,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1971
"28",30,3,0,"Communicable",40.5989922236026,51.4531437241435,63.3954995233224,51.4727641115477,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1971
"29",30,3,0,"Injuries",87.4382946485122,96.922779312857,107.081421086462,97.0454769074339,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1971
"30",30,3,0,"Non-communicable",31.0692082968398,40.1253212943304,49.390437012736,40.1660422819134,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1971
"31",30,3,1,"All other causes",46.9175088478268,54.7813948029728,62.021652918996,54.7276217527185,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1971
"32",30,3,1,"Cancers",8.63845048581783,17.0079633277323,26.7045821381535,17.356538717342,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1971
"33",30,3,1,"Cardiovascular",67.1828900105897,96.4907470789282,126.641413136858,96.9753495300771,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1971
"34",30,3,1,"Communicable",10.0537819605005,15.8699572138125,22.4027207061734,15.9916632206905,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1971
"35",30,3,1,"Injuries",7.65826487781387,12.1970913206072,17.0079377391674,12.2112786730637,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1971
"36",30,3,1,"Non-communicable",37.7650227806045,44.0448475368261,50.5670709252829,44.0105039081118,"Mid-Atlantic","Northeast","NJ","Female","New Jersey",1971
"37",30,4,0,"All other causes",85.2072136079287,96.7099218813227,108.852388477448,96.9334486672154,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1972
"38",30,4,0,"Cancers",44.2522000865079,60.9971233067032,76.7904635075465,60.7676380573193,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1972
"39",30,4,0,"Cardiovascular",-36.4273850563614,-0.375520127363984,37.1592386479991,-0.974159724763301,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1972
"40",30,4,0,"Communicable",37.2432343253864,48.4859808315936,60.7702133546853,48.5214761682468,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1972
"41",30,4,0,"Injuries",84.8045177422335,93.6104092456289,102.31588394175,93.7726987169528,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1972
"42",30,4,0,"Non-communicable",32.5257501058244,41.5059965067407,50.856669381141,41.5360533930014,"Mid-Atlantic","Northeast","NJ","Male","New Jersey",1972
