"","stratum.id","COD","COD_cont_yrs_lcl","COD_cont_yrs_med","COD_cont_yrs_ucl","COD_cont_yrs_mean","COD_cont_prop_lcl","COD_cont_prop_med","COD_cont_prop_ucl","COD_cont_prop_mean"
"1","Nevada.1969.Female","All other causes",0.889537991487912,1.62439540441842,2.63759796203659,1.65854907819207,0.189227636759413,0.359754689451787,0.699978803857396,0.380409406164795
"2","Nevada.1969.Female","Cancers",-0.263164083236251,0.217820749834182,0.70170617252029,0.218076516051851,-0.070361499422974,0.0478886974963134,0.148943841063355,0.0462862604789064
"3","Nevada.1969.Female","Cardiovascular",-0.215725750297905,1.29360960584385,2.85688420423931,1.28982469465667,-0.0752012514756776,0.278969420235154,0.48981765344448,0.257444489711714
"4","Nevada.1969.Female","Communicable",0.232440673333574,0.403289956046152,0.687649730934845,0.416264047919564,0.0451601054791468,0.0896262998815544,0.198083589866218,0.0966801145907346
"5","Nevada.1969.Female","Injuries",-0.328975521534655,0.0616464431478919,0.607348212035742,0.0878467580652454,-0.0933501525680765,0.0135769804860353,0.132503744280164,0.0158704442534988
"6","Nevada.1969.Female","Non-communicable",0.389125299102431,0.851540682805998,1.75109357879451,0.907750960517286,0.0962218387250439,0.190008997941598,0.370801339015879,0.203309284800351
"7","Nevada.1969.Male","All other causes",0.643122076273882,1.36629391978764,2.29070043957695,1.39595242901578,0.176483172093373,0.3385706248933,0.611324886437964,0.353280544981748
"8","Nevada.1969.Male","Cancers",0.0597462074703991,0.518155909211328,1.15847128873975,0.537531073470733,0.0171585939866995,0.127233856879226,0.276967547872808,0.132127103926795
"9","Nevada.1969.Male","Cardiovascular",-1.39413845509196,-0.450154106562305,0.386165926445169,-0.466207317622456,-0.542261869307258,-0.111750872591275,0.0794806578140108,-0.140262739824848
"10","Nevada.1969.Male","Communicable",0.277022582933293,0.602954571167153,1.23705840471718,0.6421881401546,0.0697065975602194,0.152874125113866,0.316370737139647,0.162183383103045
"11","Nevada.1969.Male","Injuries",0.820654395724969,1.81107976388548,3.17660614626341,1.86200362538736,0.254480326839271,0.452128625713087,0.690890721551939,0.458840875768092
"12","Nevada.1969.Male","Non-communicable",-0.0910964756617024,0.134641202240073,0.374482031570029,0.134683549447182,-0.0270715552669169,0.0331251165645171,0.103534117533932,0.0338308320451675
"13","Nevada.1970.Female","All other causes",0.993191279417564,1.70993890747262,2.61781967299274,1.7233247749403,0.216626847141017,0.371333103753009,0.685942694614408,0.391108996122369
"14","Nevada.1970.Female","Cancers",-0.245581253237263,0.210919710648763,0.673167257558571,0.211777615370585,-0.066722161203902,0.046106668053177,0.142326899061581,0.0444963585304803
"15","Nevada.1970.Female","Cardiovascular",-0.188472423067646,1.32647930902944,2.83050750888953,1.29065884892035,-0.073610849573544,0.279752382076374,0.482585062925032,0.258124110904601
"16","Nevada.1970.Female","Communicable",0.244613375935179,0.398334515177661,0.649000073245924,0.410332578528698,0.0458298495252254,0.0888115549437637,0.180696796670871,0.0940422855369488
"17","Nevada.1970.Female","Injuries",-0.294063436830217,0.0655029348005687,0.54003992107026,0.0880984335505607,-0.0862310402797917,0.0139293785584073,0.119927523967323,0.0162251089776975
"18","Nevada.1970.Female","Non-communicable",0.384546680602146,0.844037748857384,1.66244148239309,0.884584222094743,0.0970596083391396,0.184283339145824,0.35524164963021,0.196003139927903
"19","Nevada.1970.Male","All other causes",0.82370707354823,1.43494676982306,2.3482058997555,1.47001431856126,0.198668577969776,0.348703065144752,0.591276441248356,0.363169034596715
"20","Nevada.1970.Male","Cancers",0.0736564357237709,0.51871636654498,1.13304579862627,0.540611298326424,0.0224187020610147,0.126623532355569,0.264824889398211,0.130222389062406
"21","Nevada.1970.Male","Cardiovascular",-1.2869260827763,-0.393624026201195,0.4441015515643,-0.400537993923066,-0.470970715429246,-0.0925684601189418,0.0943642392752651,-0.117834938509419
"22","Nevada.1970.Male","Communicable",0.276324123651133,0.573816731484102,1.0936834762635,0.61360752295072,0.0671108986527143,0.144216022678993,0.284961515053641,0.151383798852895
"23","Nevada.1970.Male","Injuries",0.884284569799425,1.78889157261007,2.92158638164951,1.81827451159477,0.249746425200353,0.435073253480901,0.658587899413506,0.439462698466579
"24","Nevada.1970.Male","Non-communicable",-0.0827570491221469,0.132483178718973,0.370123796900933,0.135595863695331,-0.0246608596217502,0.0316951170569391,0.101471377146742,0.0335970175308244
"25","Nevada.1971.Female","All other causes",0.956781545674132,1.58496789696739,2.35199813157333,1.59443259081367,0.212711506327281,0.35280513911986,0.637368470908545,0.373088752762416
"26","Nevada.1971.Female","Cancers",-0.23193080760827,0.22001454795593,0.672067269658856,0.220023531782112,-0.0710443861082517,0.0502005084356426,0.144323238788529,0.0473749084269467
"27","Nevada.1971.Female","Cardiovascular",-0.239208942272589,1.34234558963192,2.79639354958791,1.31239269303826,-0.0768766629345887,0.297693839308936,0.491102483745445,0.270071484785594
"28","Nevada.1971.Female","Communicable",0.244412685804845,0.397132416052811,0.617880752445175,0.404410989680814,0.0482636647765939,0.0895569325382753,0.184000994900053,0.0953592025465032
"29","Nevada.1971.Female","Injuries",-0.273816202959411,0.0618260037023425,0.553688083778076,0.0796740002604884,-0.0812635168479773,0.0131590102223717,0.117681517001502,0.0153134198200134
"30","Nevada.1971.Female","Non-communicable",0.41810998129837,0.82625155091255,1.58379756457745,0.869923063411752,0.103743252427152,0.188680804189629,0.355123387378369,0.198792231658527
"31","Nevada.1971.Male","All other causes",0.980101194647843,1.57936658579865,2.38739432635714,1.6184273391671,0.220829323636032,0.369162091149696,0.591878435984133,0.377995365713434
"32","Nevada.1971.Male","Cancers",0.0932481710694973,0.526475844447156,1.10234806053184,0.539795414402183,0.0252258496500452,0.120958108899355,0.241164050916055,0.122771662949745
"33","Nevada.1971.Male","Cardiovascular",-1.14914009337459,-0.251903012910284,0.52252779325742,-0.278001493103424,-0.385821983508072,-0.0582520511790742,0.104625002827915,-0.0786935703771918
"34","Nevada.1971.Male","Communicable",0.271315179809615,0.561933357219197,1.09549161903777,0.585425443488748,0.0640901788382581,0.130114487673083,0.251108061557889,0.136291580439276
"35","Nevada.1971.Male","Injuries",0.942901874905824,1.75593137275272,2.81650005493538,1.78757103075703,0.24521681550414,0.407520781502916,0.57861817793708,0.408748731396811
"36","Nevada.1971.Male","Non-communicable",-0.0784756028794799,0.132494022077237,0.376253161105277,0.141198458359948,-0.0218584106440165,0.0307990162668548,0.092475607453933,0.0328862298779255
"37","Nevada.1972.Female","All other causes",0.852258895046947,1.47890844761701,2.15612602449474,1.48253619901797,0.194142698136802,0.334515381034783,0.596750501459926,0.351510537488469
"38","Nevada.1972.Female","Cancers",-0.232229178099694,0.216679244964543,0.647099908725316,0.211512575501369,-0.06489463710217,0.0498902053209865,0.141602308356372,0.0457457242215995
"39","Nevada.1972.Female","Cardiovascular",-0.0582863549248639,1.43188465140707,2.83362625823742,1.38587456222065,-0.0222730899433558,0.317156865277168,0.503984031425715,0.292990052412687
"40","Nevada.1972.Female","Communicable",0.236768287257895,0.401292305193453,0.610719958436295,0.401841677811543,0.049395522389176,0.0908857841844357,0.182733673196401,0.0962659469874879
"41","Nevada.1972.Female","Injuries",-0.245366480836007,0.0600810358526954,0.494327601666788,0.0801236278648767,-0.0797155351646002,0.0132750569023854,0.10981863399201,0.0161900494251203
"42","Nevada.1972.Female","Non-communicable",0.421590922718754,0.811765558278004,1.49056330567267,0.849465827411178,0.107962737524126,0.188010308325846,0.336285574249395,0.197297689464636
"43","Nevada.1972.Male","All other causes",1.07028381552964,1.63837887573846,2.44967580100441,1.6664989002041,0.232444200560536,0.37788207496644,0.573217768706428,0.385039691573897
"44","Nevada.1972.Male","Cancers",0.0884667436800939,0.532122758144795,1.1313726073924,0.552178704629975,0.0265582232767366,0.121275954730438,0.232990025803279,0.123849339955743
"45","Nevada.1972.Male","Cardiovascular",-0.992841528923453,-0.156263945064539,0.567508495761564,-0.178334141174939,-0.300090789104257,-0.0377823288217604,0.115041655935423,-0.0524987560664308
"46","Nevada.1972.Male","Communicable",0.277918972985447,0.542080859391361,1.03446795649963,0.570910067377935,0.0646536985765282,0.125257693761878,0.232706177314393,0.131331188820345
"47","Nevada.1972.Male","Injuries",0.870369646886742,1.6512478488458,2.62961931515967,1.67065042207082,0.230382880422621,0.376124643276892,0.54366694954291,0.3784243170024
"48","Nevada.1972.Male","Non-communicable",-0.0646371159872894,0.138853594866316,0.361673773149827,0.1470149751304,-0.0175375483997071,0.0308957995180939,0.0884046828116286,0.0338542187140458
"49","Nevada.1973.Female","All other causes",0.880137692862131,1.43597262360944,2.11921041472818,1.44460477076973,0.193930263784941,0.322982527463315,0.573909587967375,0.338960273933825
"50","Nevada.1973.Female","Cancers",-0.247824079509115,0.208792551719666,0.631053982288404,0.199158417446129,-0.0769921473614431,0.0458820915577709,0.129605507701313,0.0419989239747288
"51","Nevada.1973.Female","Cardiovascular",0.0666410660801846,1.53242751030364,2.80653258058334,1.49097204960458,0.0240924430236051,0.337117971336304,0.508732618764813,0.318558385257491
"52","Nevada.1973.Female","Communicable",0.231590071934243,0.397585726388606,0.555193312937879,0.393531280990367,0.0507835676663407,0.0892402689356477,0.172735383223401,0.0930786290994299
"53","Nevada.1973.Female","Injuries",-0.252956645765849,0.047061908837423,0.480043049011748,0.0677139525474177,-0.0772057142141891,0.0105044553858496,0.101379021465954,0.013295200456161
"54","Nevada.1973.Female","Non-communicable",0.423198757943852,0.806761442903887,1.44229431970188,0.84257890902044,0.111095235490057,0.187357578160634,0.329582888050509,0.194108587278364
