Czech Republic, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 21/01/2013
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1915     16           .           .           .           .           .           .
1915     17           .           .           .           .           .           .
1915     18           .           .           .           .           .           .
1915     19           .           .           .           .           .           .
1915     20           .           .           .           .           .           .
1915     21           .           .           .           .           .           .
1915     22           .           .           .           .           .           .
1915     23           .           .           .           .           .           .
1915     24           .           .           .           .           .           .
1915     25           .           .           .           .           .           .
1915     26           .           .           .           .           .           .
1915     27           .           .           .           .           .           .
1915     28           .           .           .           .           .           .
1915     29           .           .           .           .           .           .
1915     30           .           .           .           .           .           .
1915     31           .           .           .           .           .           .
1915     32           .           .           .           .           .           .
1915     33           .           .           .           .           .           .
1915     34           .           .           .           .           .           .
1915     35     0.06684     0.00669     0.01449     0.01725     0.01144     0.01697
1915     36     0.05594     0.00542     0.01024     0.01338     0.01022     0.01669
1915     37     0.04774     0.00420     0.00799     0.01139     0.00877     0.01540
1915     38     0.03682     0.00270     0.00576     0.00849     0.00700     0.01287
1915     39     0.02904     0.00207     0.00417     0.00650     0.00513     0.01117
1915     40     0.02255     0.00166     0.00290     0.00467     0.00412     0.00920
1915     41     0.01500     0.00097     0.00175     0.00282     0.00281     0.00664
1915     42     0.00850     0.00054     0.00080     0.00134     0.00153     0.00429
1915     43     0.00401     0.00026     0.00035     0.00071     0.00058     0.00211
1915     44     0.00165     0.00023     0.00014     0.00023     0.00019     0.00086
1915     45     0.00066     0.00005     0.00004     0.00006     0.00015     0.00037
1915     46     0.00028     0.00003     0.00002     0.00003     0.00007     0.00013
1915     47     0.00015     0.00001     0.00001     0.00002     0.00002     0.00008
1915     48     0.00006     0.00001     0.00001     0.00001     0.00000     0.00003
1915     49     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1915     50     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1915     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1915     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1915     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1915     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1915     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1916     12-          .           .           .           .           .           .
1916     13           .           .           .           .           .           .
1916     14           .           .           .           .           .           .
1916     15           .           .           .           .           .           .
1916     16           .           .           .           .           .           .
1916     17           .           .           .           .           .           .
1916     18           .           .           .           .           .           .
1916     19           .           .           .           .           .           .
1916     20           .           .           .           .           .           .
1916     21           .           .           .           .           .           .
1916     22           .           .           .           .           .           .
1916     23           .           .           .           .           .           .
1916     24           .           .           .           .           .           .
1916     25           .           .           .           .           .           .
1916     26           .           .           .           .           .           .
1916     27           .           .           .           .           .           .
1916     28           .           .           .           .           .           .
1916     29           .           .           .           .           .           .
1916     30           .           .           .           .           .           .
1916     31           .           .           .           .           .           .
1916     32           .           .           .           .           .           .
1916     33           .           .           .           .           .           .
1916     34     0.07124     0.00773     0.01553     0.01846     0.01295     0.01657
1916     35     0.06120     0.00663     0.01256     0.01530     0.01056     0.01615
1916     36     0.05194     0.00534     0.00901     0.01234     0.00960     0.01565
1916     37     0.04283     0.00337     0.00714     0.01020     0.00812     0.01400
1916     38     0.03423     0.00266     0.00556     0.00755     0.00632     0.01213
1916     39     0.02563     0.00157     0.00378     0.00540     0.00456     0.01033
1916     40     0.01930     0.00148     0.00266     0.00408     0.00354     0.00754
1916     41     0.01127     0.00078     0.00155     0.00218     0.00200     0.00477
1916     42     0.00549     0.00042     0.00060     0.00084     0.00099     0.00265
1916     43     0.00267     0.00025     0.00030     0.00046     0.00039     0.00127
1916     44     0.00138     0.00016     0.00012     0.00020     0.00012     0.00078
1916     45     0.00062     0.00006     0.00003     0.00007     0.00012     0.00034
1916     46     0.00033     0.00003     0.00003     0.00005     0.00007     0.00015
1916     47     0.00014     0.00001     0.00002     0.00002     0.00002     0.00007
1916     48     0.00005     0.00001     0.00001     0.00001     0.00000     0.00002
1916     49     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1916     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1916     51     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
1916     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1916     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1916     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1916     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1917     12-          .           .           .           .           .           .
1917     13           .           .           .           .           .           .
1917     14           .           .           .           .           .           .
1917     15           .           .           .           .           .           .
1917     16           .           .           .           .           .           .
1917     17           .           .           .           .           .           .
1917     18           .           .           .           .           .           .
1917     19           .           .           .           .           .           .
1917     20           .           .           .           .           .           .
1917     21           .           .           .           .           .           .
1917     22           .           .           .           .           .           .
1917     23           .           .           .           .           .           .
1917     24           .           .           .           .           .           .
1917     25           .           .           .           .           .           .
1917     26           .           .           .           .           .           .
1917     27           .           .           .           .           .           .
1917     28           .           .           .           .           .           .
1917     29           .           .           .           .           .           .
1917     30           .           .           .           .           .           .
1917     31           .           .           .           .           .           .
1917     32           .           .           .           .           .           .
1917     33     0.07922     0.00944     0.02014     0.02046     0.01287     0.01632
1917     34     0.06729     0.00712     0.01388     0.01729     0.01232     0.01668
1917     35     0.05894     0.00620     0.01192     0.01413     0.01086     0.01583
1917     36     0.04910     0.00450     0.00857     0.01162     0.00933     0.01508
1917     37     0.04023     0.00327     0.00698     0.00907     0.00775     0.01316
1917     38     0.03188     0.00269     0.00501     0.00666     0.00579     0.01173
1917     39     0.02317     0.00163     0.00305     0.00459     0.00421     0.00968
1917     40     0.01522     0.00118     0.00184     0.00292     0.00269     0.00658
1917     41     0.00818     0.00072     0.00116     0.00169     0.00123     0.00338
1917     42     0.00428     0.00047     0.00050     0.00088     0.00059     0.00184
1917     43     0.00250     0.00032     0.00023     0.00041     0.00041     0.00113
1917     44     0.00154     0.00024     0.00014     0.00024     0.00013     0.00078
1917     45     0.00069     0.00006     0.00006     0.00009     0.00016     0.00032
1917     46     0.00029     0.00001     0.00004     0.00003     0.00006     0.00016
1917     47     0.00013     0.00002     0.00002     0.00002     0.00001     0.00007
1917     48     0.00005     0.00001     0.00001     0.00001     0.00000     0.00003
1917     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1917     50     0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1917     51     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
1917     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1917     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1917     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1917     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1918     12-          .           .           .           .           .           .
1918     13           .           .           .           .           .           .
1918     14           .           .           .           .           .           .
1918     15           .           .           .           .           .           .
1918     16           .           .           .           .           .           .
1918     17           .           .           .           .           .           .
1918     18           .           .           .           .           .           .
1918     19           .           .           .           .           .           .
1918     20           .           .           .           .           .           .
1918     21           .           .           .           .           .           .
1918     22           .           .           .           .           .           .
1918     23           .           .           .           .           .           .
1918     24           .           .           .           .           .           .
1918     25           .           .           .           .           .           .
1918     26           .           .           .           .           .           .
1918     27           .           .           .           .           .           .
1918     28           .           .           .           .           .           .
1918     29           .           .           .           .           .           .
1918     30           .           .           .           .           .           .
1918     31           .           .           .           .           .           .
1918     32     0.08975     0.01124     0.02350     0.02314     0.01491     0.01698
1918     33     0.07517     0.00894     0.01772     0.01939     0.01303     0.01608
1918     34     0.06471     0.00655     0.01305     0.01647     0.01204     0.01661
1918     35     0.05586     0.00484     0.01084     0.01361     0.01052     0.01605
1918     36     0.04617     0.00351     0.00828     0.01086     0.00871     0.01481
1918     37     0.03769     0.00303     0.00592     0.00806     0.00745     0.01322
1918     38     0.02912     0.00240     0.00413     0.00585     0.00545     0.01128
1918     39     0.01946     0.00178     0.00262     0.00383     0.00335     0.00788
1918     40     0.01079     0.00097     0.00143     0.00202     0.00178     0.00458
1918     41     0.00644     0.00071     0.00086     0.00116     0.00098     0.00272
1918     42     0.00380     0.00052     0.00041     0.00069     0.00049     0.00169
1918     43     0.00215     0.00024     0.00028     0.00031     0.00036     0.00096
1918     44     0.00120     0.00015     0.00015     0.00014     0.00013     0.00062
1918     45     0.00062     0.00002     0.00008     0.00007     0.00009     0.00036
1918     46     0.00031     0.00002     0.00004     0.00004     0.00003     0.00018
1918     47     0.00013     0.00001     0.00002     0.00002     0.00001     0.00006
1918     48     0.00003     0.00001     0.00001     0.00001     0.00000     0.00000
1918     49     0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1918     50     0.00002     0.00000     0.00000     0.00000     0.00001     0.00001
1918     51     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
1918     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1918     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1918     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1918     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1919     12-          .           .           .           .           .           .
1919     13           .           .           .           .           .           .
1919     14           .           .           .           .           .           .
1919     15           .           .           .           .           .           .
1919     16           .           .           .           .           .           .
1919     17           .           .           .           .           .           .
1919     18           .           .           .           .           .           .
1919     19           .           .           .           .           .           .
1919     20           .           .           .           .           .           .
1919     21           .           .           .           .           .           .
1919     22           .           .           .           .           .           .
1919     23           .           .           .           .           .           .
1919     24           .           .           .           .           .           .
1919     25           .           .           .           .           .           .
1919     26           .           .           .           .           .           .
1919     27           .           .           .           .           .           .
1919     28           .           .           .           .           .           .
1919     29           .           .           .           .           .           .
1919     30           .           .           .           .           .           .
1919     31     0.10096     0.01340     0.02858     0.02617     0.01607     0.01674
1919     32     0.08721     0.01134     0.02190     0.02171     0.01521     0.01704
1919     33     0.07589     0.00857     0.01725     0.01992     0.01364     0.01650
1919     34     0.06491     0.00606     0.01408     0.01648     0.01163     0.01667
1919     35     0.05530     0.00462     0.01102     0.01332     0.01010     0.01625
1919     36     0.04541     0.00344     0.00846     0.01059     0.00823     0.01470
1919     37     0.03671     0.00275     0.00572     0.00771     0.00699     0.01354
1919     38     0.02514     0.00210     0.00392     0.00527     0.00453     0.00930
1919     39     0.01482     0.00155     0.00228     0.00294     0.00245     0.00559
1919     40     0.00899     0.00090     0.00139     0.00181     0.00149     0.00340
1919     41     0.00604     0.00060     0.00084     0.00106     0.00092     0.00262
1919     42     0.00385     0.00046     0.00045     0.00064     0.00052     0.00177
1919     43     0.00220     0.00025     0.00037     0.00039     0.00019     0.00100
1919     44     0.00134     0.00016     0.00019     0.00022     0.00015     0.00062
1919     45     0.00067     0.00005     0.00007     0.00010     0.00009     0.00036
1919     46     0.00033     0.00002     0.00004     0.00006     0.00005     0.00015
1919     47     0.00010     0.00001     0.00002     0.00002     0.00001     0.00003
1919     48     0.00004     0.00000     0.00001     0.00001     0.00000     0.00001
1919     49     0.00002     0.00000     0.00001     0.00000     0.00001     0.00000
1919     50     0.00002     0.00000     0.00001     0.00000     0.00001     0.00000
1919     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1919     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1919     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1919     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1919     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1920     12-          .           .           .           .           .           .
1920     13           .           .           .           .           .           .
1920     14           .           .           .           .           .           .
1920     15           .           .           .           .           .           .
1920     16           .           .           .           .           .           .
1920     17           .           .           .           .           .           .
1920     18           .           .           .           .           .           .
1920     19           .           .           .           .           .           .
1920     20           .           .           .           .           .           .
1920     21           .           .           .           .           .           .
1920     22           .           .           .           .           .           .
1920     23           .           .           .           .           .           .
1920     24           .           .           .           .           .           .
1920     25           .           .           .           .           .           .
1920     26           .           .           .           .           .           .
1920     27           .           .           .           .           .           .
1920     28           .           .           .           .           .           .
1920     29           .           .           .           .           .           .
1920     30     0.11418     0.01846     0.03552     0.02918     0.01638     0.01465
1920     31     0.09763     0.01328     0.02770     0.02550     0.01524     0.01591
1920     32     0.08490     0.01094     0.02120     0.02183     0.01482     0.01612
1920     33     0.07399     0.00792     0.01772     0.01937     0.01272     0.01625
1920     34     0.06289     0.00586     0.01436     0.01570     0.01099     0.01598
1920     35     0.05359     0.00482     0.01101     0.01268     0.00972     0.01536
1920     36     0.04266     0.00360     0.00803     0.00991     0.00755     0.01357
1920     37     0.03161     0.00273     0.00558     0.00663     0.00571     0.01096
1920     38     0.01923     0.00188     0.00346     0.00423     0.00309     0.00657
1920     39     0.01194     0.00145     0.00195     0.00239     0.00188     0.00428
1920     40     0.00885     0.00097     0.00152     0.00169     0.00146     0.00322
1920     41     0.00558     0.00066     0.00084     0.00093     0.00083     0.00233
1920     42     0.00390     0.00041     0.00050     0.00072     0.00055     0.00172
1920     43     0.00263     0.00027     0.00035     0.00046     0.00035     0.00120
1920     44     0.00155     0.00013     0.00021     0.00026     0.00028     0.00067
1920     45     0.00069     0.00004     0.00007     0.00011     0.00012     0.00034
1920     46     0.00029     0.00002     0.00004     0.00005     0.00004     0.00014
1920     47     0.00009     0.00001     0.00002     0.00002     0.00001     0.00003
1920     48     0.00005     0.00001     0.00001     0.00001     0.00001     0.00001
1920     49     0.00002     0.00000     0.00001     0.00001     0.00001     0.00000
1920     50     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1920     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1920     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1920     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1920     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1920     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1921     12-          .           .           .           .           .           .
1921     13           .           .           .           .           .           .
1921     14           .           .           .           .           .           .
1921     15           .           .           .           .           .           .
1921     16           .           .           .           .           .           .
1921     17           .           .           .           .           .           .
1921     18           .           .           .           .           .           .
1921     19           .           .           .           .           .           .
1921     20           .           .           .           .           .           .
1921     21           .           .           .           .           .           .
1921     22           .           .           .           .           .           .
1921     23           .           .           .           .           .           .
1921     24           .           .           .           .           .           .
1921     25           .           .           .           .           .           .
1921     26           .           .           .           .           .           .
1921     27           .           .           .           .           .           .
1921     28           .           .           .           .           .           .
1921     29     0.12636     0.02423     0.04224     0.03155     0.01541     0.01292
1921     30     0.11197     0.01841     0.03469     0.02851     0.01574     0.01463
1921     31     0.09540     0.01302     0.02774     0.02508     0.01445     0.01511
1921     32     0.08335     0.00994     0.02182     0.02207     0.01398     0.01555
1921     33     0.07109     0.00739     0.01809     0.01784     0.01222     0.01554
1921     34     0.06015     0.00547     0.01388     0.01471     0.01070     0.01538
1921     35     0.05012     0.00455     0.01009     0.01200     0.00912     0.01436
1921     36     0.03636     0.00341     0.00684     0.00853     0.00630     0.01127
1921     37     0.02400     0.00263     0.00489     0.00514     0.00381     0.00753
1921     38     0.01567     0.00188     0.00305     0.00328     0.00233     0.00513
1921     39     0.01141     0.00155     0.00203     0.00224     0.00174     0.00386
1921     40     0.00840     0.00097     0.00159     0.00154     0.00135     0.00294
1921     41     0.00518     0.00067     0.00074     0.00085     0.00071     0.00222
1921     42     0.00398     0.00045     0.00056     0.00072     0.00056     0.00169
1921     43     0.00241     0.00028     0.00029     0.00039     0.00037     0.00107
1921     44     0.00125     0.00008     0.00014     0.00017     0.00018     0.00067
1921     45     0.00058     0.00002     0.00006     0.00006     0.00008     0.00035
1921     46     0.00022     0.00002     0.00003     0.00003     0.00003     0.00011
1921     47     0.00010     0.00001     0.00002     0.00002     0.00002     0.00003
1921     48     0.00005     0.00001     0.00001     0.00001     0.00001     0.00000
1921     49     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
1921     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1921     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1921     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1921     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1921     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1921     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1922     12-          .           .           .           .           .           .
1922     13           .           .           .           .           .           .
1922     14           .           .           .           .           .           .
1922     15           .           .           .           .           .           .
1922     16           .           .           .           .           .           .
1922     17           .           .           .           .           .           .
1922     18           .           .           .           .           .           .
1922     19           .           .           .           .           .           .
1922     20           .           .           .           .           .           .
1922     21           .           .           .           .           .           .
1922     22           .           .           .           .           .           .
1922     23           .           .           .           .           .           .
1922     24           .           .           .           .           .           .
1922     25           .           .           .           .           .           .
1922     26           .           .           .           .           .           .
1922     27           .           .           .           .           .           .
1922     28     0.14224     0.03118     0.05201     0.03339     0.01522     0.01045
1922     29     0.12559     0.02390     0.04197     0.03160     0.01565     0.01246
1922     30     0.10918     0.01779     0.03439     0.02778     0.01553     0.01370
1922     31     0.09351     0.01248     0.02809     0.02408     0.01413     0.01472
1922     32     0.08120     0.00968     0.02246     0.02088     0.01295     0.01523
1922     33     0.07020     0.00767     0.01820     0.01749     0.01229     0.01456
1922     34     0.05712     0.00543     0.01348     0.01396     0.00975     0.01449
1922     35     0.04439     0.00445     0.00932     0.01053     0.00771     0.01238
1922     36     0.02897     0.00324     0.00622     0.00690     0.00478     0.00782
1922     37     0.02004     0.00239     0.00444     0.00447     0.00304     0.00570
1922     38     0.01542     0.00210     0.00305     0.00337     0.00235     0.00456
1922     39     0.01149     0.00153     0.00227     0.00246     0.00165     0.00358
1922     40     0.00773     0.00089     0.00147     0.00142     0.00119     0.00276
1922     41     0.00569     0.00064     0.00091     0.00101     0.00073     0.00240
1922     42     0.00405     0.00045     0.00058     0.00063     0.00065     0.00175
1922     43     0.00201     0.00026     0.00026     0.00031     0.00029     0.00088
1922     44     0.00108     0.00005     0.00014     0.00011     0.00014     0.00064
1922     45     0.00046     0.00003     0.00006     0.00006     0.00006     0.00024
1922     46     0.00020     0.00002     0.00003     0.00003     0.00004     0.00008
1922     47     0.00009     0.00001     0.00002     0.00002     0.00002     0.00002
1922     48     0.00003     0.00001     0.00001     0.00001     0.00000     0.00000
1922     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1922     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1922     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1922     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1922     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1922     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1922     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1923     12-          .           .           .           .           .           .
1923     13           .           .           .           .           .           .
1923     14           .           .           .           .           .           .
1923     15           .           .           .           .           .           .
1923     16           .           .           .           .           .           .
1923     17           .           .           .           .           .           .
1923     18           .           .           .           .           .           .
1923     19           .           .           .           .           .           .
1923     20           .           .           .           .           .           .
1923     21           .           .           .           .           .           .
1923     22           .           .           .           .           .           .
1923     23           .           .           .           .           .           .
1923     24           .           .           .           .           .           .
1923     25           .           .           .           .           .           .
1923     26           .           .           .           .           .           .
1923     27     0.15801     0.04230     0.05995     0.03399     0.01373     0.00805
1923     28     0.14018     0.03106     0.05077     0.03222     0.01563     0.01051
1923     29     0.12303     0.02272     0.04242     0.03029     0.01541     0.01218
1923     30     0.10519     0.01620     0.03426     0.02649     0.01522     0.01302
1923     31     0.09278     0.01234     0.02813     0.02406     0.01378     0.01447
1923     32     0.07765     0.00952     0.02171     0.01980     0.01227     0.01436
1923     33     0.06636     0.00765     0.01731     0.01625     0.01138     0.01377
1923     34     0.05058     0.00545     0.01299     0.01198     0.00820     0.01197
1923     35     0.03625     0.00427     0.00911     0.00882     0.00556     0.00850
1923     36     0.02473     0.00345     0.00602     0.00592     0.00351     0.00582
1923     37     0.01913     0.00238     0.00452     0.00422     0.00272     0.00530
1923     38     0.01422     0.00211     0.00289     0.00319     0.00206     0.00397
1923     39     0.01107     0.00146     0.00228     0.00247     0.00152     0.00333
1923     40     0.00842     0.00105     0.00160     0.00168     0.00123     0.00286
1923     41     0.00637     0.00079     0.00104     0.00125     0.00091     0.00239
1923     42     0.00369     0.00038     0.00052     0.00058     0.00056     0.00164
1923     43     0.00168     0.00020     0.00019     0.00025     0.00026     0.00077
1923     44     0.00099     0.00008     0.00014     0.00016     0.00010     0.00051
1923     45     0.00039     0.00004     0.00005     0.00006     0.00005     0.00018
1923     46     0.00018     0.00002     0.00002     0.00002     0.00003     0.00008
1923     47     0.00007     0.00001     0.00001     0.00002     0.00001     0.00002
1923     48     0.00003     0.00001     0.00001     0.00001     0.00000     0.00000
1923     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1923     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1923     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1923     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1923     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1923     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1923     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1924     12-          .           .           .           .           .           .
1924     13           .           .           .           .           .           .
1924     14           .           .           .           .           .           .
1924     15           .           .           .           .           .           .
1924     16           .           .           .           .           .           .
1924     17           .           .           .           .           .           .
1924     18           .           .           .           .           .           .
1924     19           .           .           .           .           .           .
1924     20           .           .           .           .           .           .
1924     21           .           .           .           .           .           .
1924     22           .           .           .           .           .           .
1924     23           .           .           .           .           .           .
1924     24           .           .           .           .           .           .
1924     25           .           .           .           .           .           .
1924     26     0.17383     0.05365     0.06775     0.03366     0.01254     0.00622
1924     27     0.15425     0.04021     0.05898     0.03275     0.01406     0.00825
1924     28     0.13539     0.02931     0.05000     0.03085     0.01464     0.01060
1924     29     0.11886     0.02123     0.04244     0.02923     0.01401     0.01195
1924     30     0.10332     0.01536     0.03512     0.02608     0.01436     0.01240
1924     31     0.09093     0.01201     0.02857     0.02328     0.01318     0.01389
1924     32     0.07406     0.00901     0.02129     0.01865     0.01133     0.01377
1924     33     0.05854     0.00704     0.01569     0.01486     0.00922     0.01173
1924     34     0.04103     0.00523     0.01162     0.01004     0.00604     0.00810
1924     35     0.03052     0.00384     0.00860     0.00750     0.00431     0.00627
1924     36     0.02394     0.00343     0.00590     0.00595     0.00311     0.00554
1924     37     0.01780     0.00228     0.00473     0.00376     0.00254     0.00447
1924     38     0.01414     0.00198     0.00303     0.00325     0.00194     0.00393
1924     39     0.01154     0.00149     0.00231     0.00267     0.00163     0.00343
1924     40     0.00888     0.00118     0.00151     0.00181     0.00137     0.00301
1924     41     0.00578     0.00065     0.00088     0.00113     0.00089     0.00222
1924     42     0.00316     0.00039     0.00046     0.00050     0.00046     0.00134
1924     43     0.00154     0.00014     0.00020     0.00029     0.00023     0.00068
1924     44     0.00087     0.00010     0.00011     0.00014     0.00010     0.00043
1924     45     0.00035     0.00003     0.00003     0.00004     0.00005     0.00020
1924     46     0.00015     0.00001     0.00002     0.00003     0.00002     0.00007
1924     47     0.00008     0.00001     0.00002     0.00002     0.00001     0.00002
1924     48     0.00003     0.00001     0.00001     0.00001     0.00000     0.00000
1924     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1924     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1924     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1924     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1924     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1924     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1924     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1925     12-          .           .           .           .           .           .
1925     13           .           .           .           .           .           .
1925     14           .           .           .           .           .           .
1925     15           .           .           .           .           .           .
1925     16           .           .           .           .           .           .
1925     17           .           .           .           .           .           .
1925     18           .           .           .           .           .           .
1925     19           .           .           .           .           .           .
1925     20           .           .           .           .           .           .
1925     21           .           .           .           .           .           .
1925     22           .           .           .           .           .           .
1925     23           .           .           .           .           .           .
1925     24           .           .           .           .           .           .
1925     25     0.18897     0.06969     0.07409     0.03102     0.01018     0.00399
1925     26     0.17147     0.05237     0.06684     0.03338     0.01247     0.00641
1925     27     0.14841     0.03766     0.05760     0.03145     0.01365     0.00805
1925     28     0.13203     0.02712     0.05038     0.03030     0.01381     0.01041
1925     29     0.11720     0.02048     0.04261     0.02890     0.01371     0.01150
1925     30     0.10093     0.01500     0.03455     0.02605     0.01331     0.01203
1925     31     0.08635     0.01131     0.02797     0.02164     0.01219     0.01324
1925     32     0.06688     0.00843     0.02015     0.01695     0.00965     0.01170
1925     33     0.04837     0.00663     0.01409     0.01275     0.00668     0.00822
1925     34     0.03619     0.00495     0.01086     0.00928     0.00467     0.00643
1925     35     0.02922     0.00376     0.00830     0.00711     0.00420     0.00584
1925     36     0.02275     0.00293     0.00593     0.00590     0.00308     0.00491
1925     37     0.01883     0.00229     0.00485     0.00443     0.00277     0.00450
1925     38     0.01524     0.00197     0.00332     0.00359     0.00212     0.00425
1925     39     0.01179     0.00146     0.00229     0.00254     0.00181     0.00371
1925     40     0.00794     0.00090     0.00118     0.00165     0.00132     0.00289
1925     41     0.00467     0.00037     0.00066     0.00088     0.00079     0.00197
1925     42     0.00283     0.00041     0.00038     0.00041     0.00047     0.00116
1925     43     0.00157     0.00014     0.00021     0.00031     0.00032     0.00060
1925     44     0.00088     0.00009     0.00011     0.00013     0.00014     0.00041
1925     45     0.00034     0.00002     0.00003     0.00005     0.00005     0.00019
1925     46     0.00020     0.00002     0.00003     0.00004     0.00002     0.00009
1925     47     0.00007     0.00001     0.00002     0.00002     0.00001     0.00002
1925     48     0.00002     0.00001     0.00000     0.00001     0.00000     0.00000
1925     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1925     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1925     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1925     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1925     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1925     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1925     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1926     12-          .           .           .           .           .           .
1926     13           .           .           .           .           .           .
1926     14           .           .           .           .           .           .
1926     15           .           .           .           .           .           .
1926     16           .           .           .           .           .           .
1926     17           .           .           .           .           .           .
1926     18           .           .           .           .           .           .
1926     19           .           .           .           .           .           .
1926     20           .           .           .           .           .           .
1926     21           .           .           .           .           .           .
1926     22           .           .           .           .           .           .
1926     23           .           .           .           .           .           .
1926     24     0.19781     0.08440     0.07471     0.02781     0.00836     0.00252
1926     25     0.18521     0.06753     0.07164     0.03060     0.01095     0.00449
1926     26     0.16615     0.04921     0.06512     0.03266     0.01256     0.00661
1926     27     0.14418     0.03447     0.05679     0.03163     0.01321     0.00808
1926     28     0.13193     0.02599     0.05103     0.03048     0.01393     0.01050
1926     29     0.11614     0.02002     0.04280     0.02788     0.01379     0.01164
1926     30     0.09704     0.01473     0.03288     0.02497     0.01230     0.01217
1926     31     0.07865     0.01104     0.02581     0.01992     0.01021     0.01167
1926     32     0.05603     0.00791     0.01816     0.01434     0.00741     0.00822
1926     33     0.04229     0.00606     0.01349     0.01065     0.00530     0.00679
